address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x203922c456,11,2,2,1,3229,578,6,ff,f7,0,0,19,1
0x201945c89d,11,2,2,1,3235,651,5,ff,bf,0,0,19,2
0x20264e8791,11,2,2,2,821,122,1,ff,fb,0,0,19,3
0x20266d86db,11,2,2,2,827,107,3,ff,ef,0,0,19,4
0x20266d87e8,11,2,2,2,827,125,0,ff,df,0,0,19,5
0x20266e9d48,11,2,2,2,829,465,0,ff,f7,0,0,19,6
0x200c451d84,11,2,2,0,1570,472,4,0,1,0,0,21,7
0x20152a4ee1,11,2,2,3,2700,748,1,0,80,0,0,22,8
0x202bde188b,11,2,2,0,1524,393,3,0,1,0,0,23,9
0x2029468d9c,11,2,2,1,1205,219,4,ff,fb,0,0,24,10
0x202946d92c,11,2,2,1,1205,917,4,ff,ef,0,0,24,11
0x2025f64462,11,2,2,2,764,580,2,0,2,0,0,24,12
0x2025f7067c,11,2,2,2,766,103,4,0,80,0,0,24,13
0x2025f7085d,11,2,2,2,766,131,5,0,80,0,0,24,14
0x2025f74c6d,11,2,2,2,766,709,5,0,40,0,0,24,15
0x2029c4c8a2,11,2,2,3,1265,652,2,ff,7f,0,0,25,16
0x2029c597b2,11,2,2,3,1267,382,2,ff,fd,0,0,25,17
0x20160288bc,11,2,2,0,2821,143,4,ff,bf,0,0,26,18
0x2016029d3c,11,2,2,0,2821,471,4,ff,ef,0,0,26,19
0x20162182c8,11,2,2,0,2827,41,0,ff,fe,0,0,26,20
0x2016219664,11,2,2,0,2827,356,4,ff,bf,0,0,26,21
0x2039ee93d8,11,2,2,1,3325,315,0,ff,ef,0,0,26,22
0x202d5d4f95,11,2,2,2,1714,762,5,0,20,0,0,27,23
0x202d7e0ddc,11,2,2,2,1724,219,4,0,2,0,0,27,24
0x202d7e46fc,11,2,2,2,1724,623,4,0,8,0,0,27,25
0x2012d51c3b,11,2,2,3,2402,455,3,0,1,0,0,28,26
0x202201830c,11,2,2,0,275,49,4,ff,bf,0,0,28,27
0x203d8bd72c,11,2,2,1,3799,885,4,ff,bf,0,0,29,28
0x20077f49fc,11,2,2,2,942,671,4,0,4,0,0,30,29
0x2012ce8b34,11,2,2,0,2405,182,4,ff,fe,0,0,31,30
0x2012ceca3d,11,2,2,0,2405,679,5,ff,fd,0,0,31,31
0x203bcc4a15,11,2,2,1,3568,674,5,0,2,0,0,31,32
0x203bcd5796,11,2,2,1,3570,890,6,0,1,0,0,31,33
0x201c93183a,11,2,2,3,3654,391,2,0,40,0,0,33,34
0x201cb048c2,11,2,2,3,3656,648,2,0,10,0,0,33,35
0x201cb213fd,11,2,2,3,3660,319,5,0,80,0,0,33,36
0x201cb256cd,11,2,2,3,3660,873,5,0,80,0,0,33,37
0x2005b9d8e8,11,2,2,0,715,909,0,ff,7f,0,0,33,38
0x2005224dcb,11,2,2,1,652,729,3,0,40,0,0,34,39
0x2025000784,11,2,2,1,656,120,4,0,40,0,0,34,40
0x202df612dc,11,2,2,2,1788,299,4,0,40,0,0,35,41
0x202df644c0,11,2,2,2,1788,584,0,0,8,0,0,35,42
0x200af683c5,11,2,2,3,1389,56,5,ff,7f,0,0,35,43
0x200af78fd8,11,2,2,3,1391,251,0,ff,bf,0,0,35,44
0x202ad59faf,11,2,2,3,1395,509,7,ff,fe,0,0,35,45
0x203303c5bd,11,2,2,1,2455,607,5,ff,fd,0,0,37,46
0x203321d345,11,2,2,1,2459,816,5,ff,7f,0,0,37,47
0x20224e1c25,11,2,2,2,308,452,5,0,10,0,0,37,48
0x20224f1fab,11,2,2,2,310,509,3,0,1,0,0,37,49
0x203c44d823,11,2,2,0,3633,900,3,ff,bf,0,0,38,50
0x2006c69b2d,11,2,2,2,869,437,5,ff,f7,0,0,40,51
0x201ace5585,11,2,2,0,3428,856,5,0,2,0,0,41,52
0x202502c18d,11,2,2,1,661,537,5,ff,df,0,0,42,53
0x202503ca2c,11,2,2,1,663,677,4,ff,ef,0,0,42,54
0x202503ddad,11,2,2,1,663,989,5,ff,ef,0,0,42,55
0x2031398749,11,2,2,2,2203,113,1,ff,bf,0,0,42,56
0x203f0a4e85,11,2,2,3,3988,744,5,0,4,0,0,43,57
0x200fe744dd,11,2,2,3,2030,587,5,0,40,0,0,46,58
0x202bb95ee0,11,2,2,0,1498,1004,0,0,4,0,0,46,59
0x20187755dc,11,2,2,1,3118,859,4,0,4,0,0,47,60
0x203aa24f73,11,2,2,2,3420,758,3,0,40,0,0,47,61
0x203aa310fd,11,2,2,2,3422,271,5,0,4,0,0,47,62
0x2033de4917,11,2,2,0,2548,658,7,0,20,0,0,49,63
0x2021edd242,11,2,2,1,251,800,2,ff,fe,0,0,49,64
0x2000c6d33c,11,2,2,2,101,823,4,ff,ef,0,0,50,65
0x2000e5ccea,11,2,2,2,107,717,2,ff,ef,0,0,50,66
0x202039c9d7,11,2,2,3,27,666,7,ff,7f,0,0,51,67
0x20203acd57,11,2,2,3,29,722,7,ff,ef,0,0,51,68
0x201f569f32,11,2,2,0,4005,502,2,ff,fd,0,0,51,69
0x201f76c1e9,11,2,2,0,4013,541,1,ff,7f,0,0,51,70
0x202788d9a3,11,2,2,1,977,924,3,ff,7f,0,0,52,71
0x202789d88d,11,2,2,1,979,905,5,ff,f7,0,0,52,72
0x200a0a5136,11,2,2,2,1284,790,6,0,40,0,0,53,73
0x20134ecf2d,11,2,2,3,2469,757,5,ff,ef,0,0,53,74
0x20136d8be5,11,2,2,3,2475,188,5,ff,bf,0,0,53,75
0x20248a4b87,11,2,2,0,596,696,7,0,80,0,0,54,76
0x20248a5196,11,2,2,0,596,794,6,0,8,0,0,54,77
0x20248b1812,11,2,2,0,598,386,2,0,40,0,0,54,78
0x2024a94cc8,11,2,2,0,602,713,0,0,4,0,0,54,79
0x202bf641c3,11,2,2,2,1532,536,3,0,8,0,0,55,80
0x2001a3007d,11,2,2,3,206,7,5,0,80,0,0,56,81
0x2021800625,11,2,2,3,208,100,5,0,1,0,0,56,82
0x20230091b2,11,2,2,1,401,286,2,ff,bf,0,0,57,83
0x202301ce9e,11,2,2,1,403,747,6,ff,fe,0,0,57,84
0x200910d191,11,2,2,0,1153,794,1,ff,f7,0,0,59,85
0x20091191b2,11,2,2,0,1155,286,2,ff,f7,0,0,59,86
0x203e7705dd,11,2,2,1,3902,91,5,0,2,0,1,0,87
0x2012745653,11,2,2,1,2344,866,3,0,1,0,1,2,88
0x2012750ef2,11,2,2,1,2346,238,2,0,4,0,1,2,89
0x2038c64505,11,2,2,2,3188,592,5,0,4,0,1,3,90
0x2016219bf7,11,2,2,0,2827,446,7,ff,fe,0,1,4,92
0x201f5e919d,11,2,2,2,4005,283,5,ff,ef,0,1,5,93
0x201f7ede48,11,2,2,2,4013,993,0,ff,7f,0,1,5,94
0x2016a992f4,11,2,2,0,2891,302,4,ff,fd,0,1,7,95
0x2016a99745,11,2,2,0,2891,368,5,ff,ef,0,1,7,96
0x2016a9cbc5,11,2,2,0,2891,696,5,ff,fd,0,1,7,97
0x2010c61a88,11,2,2,2,2148,425,0,0,10,0,1,8,98
0x2038f54750,11,2,2,3,3194,626,0,0,20,0,1,9,99
0x2031015cba,11,2,2,1,2194,975,2,0,8,0,1,10,100
0x20315edc30,11,2,2,2,2229,966,0,ff,bf,0,1,11,101
0x20225e54a8,11,2,2,3,308,845,0,0,1,0,1,11,102
0x201ea9827a,11,2,2,0,3915,39,2,ff,fb,0,1,12,103
0x201ea9c85b,11,2,2,0,3915,643,3,ff,fd,0,1,12,104
0x202f661d4d,11,2,2,1,1980,465,5,0,4,0,1,13,105
0x202f661e63,11,2,2,1,1980,484,3,0,1,0,1,13,106
0x202b2ac5e5,11,2,2,3,1437,604,5,ff,ef,0,1,14,107
0x202ecc1605,11,2,2,0,1904,352,5,0,2,0,1,14,108
0x2015228d55,11,2,2,1,2701,210,5,ff,ef,0,1,15,109
0x201a6f557d,11,2,2,2,3374,855,5,0,4,0,1,16,110
0x201a6f57d6,11,2,2,2,3374,890,6,0,2,0,1,16,111
0x20354d19b6,11,2,2,3,2738,414,6,0,1,0,1,16,112
0x20354e4326,11,2,2,3,2740,564,6,0,40,0,1,16,113
0x20354f4da8,11,2,2,3,2742,733,0,0,80,0,1,16,114
0x203b1ad898,11,2,2,2,3477,907,0,ff,fd,0,1,18,115
0x20385d920c,11,2,2,3,3123,289,4,ff,bf,0,1,19,116
0x20385ec2ac,11,2,2,3,3125,557,4,ff,df,0,1,19,117
0x203081c391,11,2,2,2,2131,570,1,ff,f7,0,1,21,118
0x20034e943c,11,2,2,3,421,327,4,ff,bf,0,1,22,119
0x20034ed113,11,2,2,3,421,786,3,ff,fd,0,1,22,120
0x203e008130,11,2,2,0,3857,22,0,ff,ef,0,1,22,121
0x203e01c23c,11,2,2,0,3859,551,4,ff,ef,0,1,22,122
0x202ede1f97,11,2,2,1,1908,506,7,0,40,0,1,23,123
0x202ede449a,11,2,2,1,1908,587,2,0,80,0,1,23,124
0x201ae71edd,11,2,2,2,3438,491,5,0,1,0,1,23,125
0x201ae75d7d,11,2,2,2,3438,983,5,0,20,0,1,23,126
0x202f221df0,11,2,2,1,1948,478,0,0,40,0,1,25,127
0x200f455635,11,2,2,1,1954,870,5,0,4,0,1,25,128
0x2008a153c3,11,2,2,2,1098,824,3,0,8,0,1,26,129
0x2008a2447c,11,2,2,2,1100,583,4,0,80,0,1,26,130
0x20254e5028,11,2,2,3,692,773,0,0,4,0,1,27,131
0x20254f5a38,11,2,2,3,694,935,0,0,80,0,1,27,132
0x20256e526d,11,2,2,3,700,805,5,0,1,0,1,27,133
0x2021ba4ae1,11,2,2,0,220,684,1,0,1,0,1,27,134
0x201431cc75,11,2,2,1,2571,710,5,ff,df,0,1,28,135
0x20155d16b6,11,2,2,2,2722,366,6,0,10,0,1,29,136
0x20155d592c,11,2,2,2,2722,917,4,0,10,0,1,29,137
0x200ba286e4,11,2,2,3,1485,108,4,ff,fe,0,1,29,138
0x202b818f2c,11,2,2,3,1491,245,4,ff,f7,0,1,29,139
0x202b81c62d,11,2,2,3,1491,613,5,ff,fe,0,1,29,140
0x203f76925b,11,2,2,0,4029,291,3,ff,7f,0,1,30,141
0x203f76de68,11,2,2,0,4029,997,0,ff,fb,0,1,30,142
0x203baad456,11,2,2,1,3549,834,6,ff,df,0,1,31,143
0x201bce80bd,11,2,2,1,3557,15,5,ff,fd,0,1,31,144
0x201bce911c,11,2,2,1,3557,275,4,ff,df,0,1,31,145
0x20258395ad,11,2,2,3,727,349,5,ff,fd,0,1,32,146
0x2025a197d5,11,2,2,3,731,378,5,ff,fd,0,1,32,147
0x201cee8875,11,2,2,0,3693,134,5,ff,fb,0,1,32,148
0x203e558c81,11,2,2,1,3891,200,1,ff,fd,0,1,33,149
0x203e75857b,11,2,2,1,3899,87,3,ff,f7,0,1,33,150
0x2028c5df8f,11,2,2,2,1139,1017,7,ff,fe,0,1,34,151
0x202a3a0e53,11,2,2,3,1308,226,3,0,1,0,1,34,152
0x200a5c0505,11,2,2,3,1312,80,5,0,4,0,1,34,153
0x200a5c42b7,11,2,2,3,1312,558,7,0,20,0,1,34,154
0x2037ffcfda,11,2,2,0,3071,763,2,ff,f7,0,1,35,155
0x20261142ab,11,2,2,1,786,557,3,0,80,0,1,36,156
0x20261142bb,11,2,2,1,786,559,3,0,1,0,1,36,157
0x2026114309,11,2,2,1,786,561,1,0,1,0,1,36,158
0x202bd40394,11,2,2,2,1520,58,4,0,20,0,1,36,159
0x20127f8dd9,11,2,2,3,2351,219,1,ff,fe,0,1,37,160
0x20325dd3ac,11,2,2,3,2355,829,4,ff,7f,0,1,37,161
0x20325e86be,11,2,2,3,2357,111,6,ff,ef,0,1,37,162
0x2022c54298,11,2,2,2,370,555,0,0,10,0,1,39,163
0x20236e00cd,11,2,2,3,444,9,5,0,4,0,1,40,164
0x202712de0d,11,2,2,0,917,993,5,ff,fe,0,1,40,165
0x201b7f05fd,11,2,2,2,3502,95,5,0,20,0,1,41,166
0x2022ed08f3,11,2,2,0,378,142,3,0,10,0,1,43,167
0x2022ed4ae0,11,2,2,0,378,684,0,0,1,0,1,43,168
0x20031159ba,11,2,2,0,386,927,2,0,2,0,1,43,169
0x2018df903d,11,2,2,1,3175,263,5,ff,7f,0,1,43,170
0x201e824a84,11,2,2,2,3908,680,4,0,2,0,1,44,171
0x203d778268,11,2,2,0,3775,37,0,ff,fb,0,1,45,172
0x203d779ff8,11,2,2,0,3775,511,0,ff,fd,0,1,45,173
0x201d98c420,11,2,2,0,3777,580,0,ff,ef,0,1,45,174
0x2003009180,11,2,2,1,385,280,0,ff,df,0,1,46,175
0x20227f0cec,11,2,2,3,318,205,4,0,8,0,1,47,176
0x200292099b,11,2,2,3,324,155,3,0,10,0,1,47,177
0x2038ab156c,11,2,2,0,3166,341,4,0,8,0,1,48,178
0x2005ded3a0,11,2,2,0,741,828,0,ff,fe,0,1,50,179
0x2005fd84c8,11,2,2,0,747,73,0,ff,fe,0,1,50,180
0x2005fdd75a,11,2,2,0,747,883,2,ff,fb,0,1,50,181
0x202de654d1,11,2,2,3,1788,842,1,0,10,0,1,52,182
0x200e19408c,11,2,2,3,1794,521,4,0,10,0,1,52,183
0x2022cddd3d,11,2,2,0,371,983,5,ff,bf,0,1,53,184
0x200ea34cef,11,2,2,2,1870,717,7,0,8,0,1,54,185
0x200ea353cc,11,2,2,2,1870,825,4,0,8,0,1,54,186
0x202e8007a7,11,2,2,2,1872,124,7,0,4,0,1,54,187
0x203bdf8fae,11,2,2,0,3575,253,6,ff,fd,0,1,56,188
0x203bfdc178,11,2,2,0,3579,535,0,ff,fe,0,1,56,189
0x203bfe90fa,11,2,2,0,3581,271,2,ff,fe,0,1,56,190
0x203bfe92cb,11,2,2,0,3581,297,3,ff,7f,0,1,56,191
0x2000a1c9db,11,2,2,2,75,667,3,ff,7f,0,1,57,192
0x2029298af5,11,2,2,3,1179,174,5,ff,ef,0,1,58,193
0x20292a8a50,11,2,2,3,1181,162,0,ff,f7,0,1,58,194
0x201910d6a0,11,2,2,0,3201,876,0,ff,ef,0,1,58,195
0x201911800d,11,2,2,0,3203,1,5,ff,fe,0,1,58,196
0x201911c81f,11,2,2,0,3203,643,7,ff,df,0,1,58,197
0x201911de9c,11,2,2,0,3203,1003,4,ff,fb,0,1,58,198
0x201a77487c,11,2,2,1,3374,647,4,0,2,0,1,59,199
0x201a774f6c,11,2,2,1,3374,757,4,0,80,0,1,59,200
0x203c2b16ef,11,2,2,2,3614,365,7,0,1,0,1,59,201
0x201c4d4eb8,11,2,2,2,3618,751,0,0,1,0,1,59,202
0x203822025f,11,2,2,0,3100,35,7,0,8,0,2,1,203
0x2018444125,11,2,2,0,3104,532,5,0,80,0,2,1,204
0x2018445694,11,2,2,0,3104,874,4,0,2,0,2,1,205
0x202fef4cfd,11,2,2,1,2046,719,5,0,80,0,2,1,206
0x2010114929,11,2,2,1,2050,661,1,0,2,0,2,1,207
0x2010115914,11,2,2,1,2050,914,4,0,4,0,2,1,208
0x201012538a,11,2,2,1,2052,825,2,0,4,0,2,1,209
0x200e921704,11,2,2,3,1860,368,4,0,10,0,2,3,210
0x2028aadfe6,11,2,2,0,1117,1020,6,ff,ef,0,2,3,211
0x201fe583c5,11,2,2,3,4075,56,5,ff,fe,0,2,5,212
0x201fe589f5,11,2,2,3,4075,158,5,ff,fb,0,2,5,213
0x201fe5cbc5,11,2,2,3,4075,696,5,ff,ef,0,2,5,214
0x201fe5dddc,11,2,2,3,4075,987,4,ff,7f,0,2,5,215
0x201157c18d,11,2,2,0,2215,537,5,ff,bf,0,2,6,216
0x2011758fc8,11,2,2,0,2219,249,0,ff,fb,0,2,6,217
0x2005bb4ccc,11,2,2,0,718,713,4,0,1,0,2,9,218
0x20153a4d62,11,2,2,2,2700,724,2,0,40,0,2,10,219
0x20153b534c,11,2,2,2,2702,817,4,0,8,0,2,10,220
0x20346689e4,11,2,2,0,2621,156,4,ff,ef,0,2,11,221
0x201489da1e,11,2,2,0,2627,931,6,ff,df,0,2,11,222
0x2020e69364,11,2,2,2,125,308,4,ff,fb,0,2,12,223
0x200119d62d,11,2,2,2,131,869,5,ff,bf,0,2,12,224
0x20101ad421,11,2,2,3,2053,836,1,ff,fb,0,2,13,225
0x20101bc58f,11,2,2,3,2055,601,7,ff,f7,0,2,13,226
0x2025dc8782,11,2,2,0,753,120,2,ff,f7,0,2,14,227
0x2025ddd316,11,2,2,0,755,818,6,ff,ef,0,2,14,228
0x203d9152b5,11,2,2,2,3794,814,5,0,10,0,2,18,229
0x203d931598,11,2,2,2,3798,347,0,0,1,0,2,18,230
0x201d82db00,11,2,2,3,3781,944,0,ff,f7,0,2,18,231
0x201d8393bd,11,2,2,3,3783,319,5,ff,fb,0,2,18,232
0x201da18f5b,11,2,2,3,3787,243,3,ff,fb,0,2,18,233
0x2003dd53a6,11,2,2,0,482,828,6,0,10,0,2,19,234
0x201966494d,11,2,2,1,3244,657,5,0,20,0,2,19,235
0x2016e61951,11,2,2,2,2924,402,1,0,1,0,2,20,236
0x2016e61b61,11,2,2,2,2924,436,1,0,2,0,2,20,237
0x200d4c50b4,11,2,2,3,1696,782,4,0,1,0,2,21,238
0x201fa39fda,11,2,2,3,4047,507,2,ff,fb,0,2,23,239
0x203f81d62d,11,2,2,3,4051,869,5,ff,ef,0,2,23,240
0x201daa526c,11,2,2,1,3788,805,4,0,80,0,2,25,241
0x2026ee52cc,11,2,2,0,892,809,4,0,4,0,2,27,242
0x2018549710,11,2,2,1,3105,370,0,ff,bf,0,2,27,243
0x200d3a03fc,11,2,2,2,1676,63,4,0,8,0,2,28,244
0x200d3a4a4d,11,2,2,2,1676,673,5,0,1,0,2,28,245
0x202e4ec233,11,2,2,2,1845,550,3,ff,fb,0,2,30,247
0x2034f704ed,11,2,2,3,2686,77,5,0,1,0,2,31,248
0x2015095e38,11,2,2,3,2690,999,0,0,80,0,2,31,249
0x2029dd4115,11,2,2,0,1266,530,5,0,1,0,2,32,250
0x20392ac765,11,2,2,3,3229,628,5,ff,ef,0,2,34,251
0x20392ad575,11,2,2,3,3229,854,5,ff,fd,0,2,34,252
0x20392bca58,11,2,2,3,3231,675,0,ff,f7,0,2,34,253
0x20194c8920,11,2,2,3,3233,148,0,ff,df,0,2,34,254
0x2020000315,11,2,2,0,16,50,5,0,8,0,2,34,255
0x2023441c95,11,2,2,1,432,458,5,0,8,0,2,35,256
0x20293ad747,11,2,2,2,1181,880,7,ff,f7,0,2,36,257
0x2026888502,11,2,2,0,849,80,2,ff,f7,0,2,37,258
0x202cfd0ac2,11,2,2,1,1658,168,2,0,1,0,2,37,259
0x20326d93e7,11,2,2,2,2363,316,7,ff,fd,0,2,38,260
0x2016994a2a,11,2,2,1,2882,677,2,0,8,0,2,43,261
0x2001e592da,11,2,2,3,235,299,2,ff,ef,0,2,44,262
0x2000eec4f6,11,2,2,0,109,590,6,ff,fe,0,2,45,263
0x2020ccc6a2,11,2,2,0,113,620,2,ff,df,0,2,45,264
0x200ae5d6d7,11,2,2,2,1387,874,7,ff,df,0,2,46,265
0x201692d5b0,11,2,2,3,2885,862,0,ff,ef,0,2,46,266
0x201e081ca4,11,2,2,2,3840,460,4,0,80,0,2,48,267
0x2021291f52,11,2,2,3,154,498,2,0,10,0,2,49,268
0x20212a05dd,11,2,2,3,156,91,5,0,4,0,2,49,269
0x20212a0ded,11,2,2,3,156,221,5,0,40,0,2,49,270
0x20212a4cd2,11,2,2,3,156,714,2,0,1,0,2,49,271
0x20212b00dc,11,2,2,3,158,11,4,0,20,0,2,49,272
0x20212b446f,11,2,2,3,158,581,7,0,2,0,2,49,273
0x20014d0738,11,2,2,3,162,119,0,0,40,0,2,49,274
0x203aefcf4a,11,2,2,0,3455,753,2,ff,fd,0,2,50,275
0x2033aa52f0,11,2,2,1,2524,814,0,0,2,0,2,50,276
0x20345e0994,11,2,2,3,2612,154,4,0,2,0,2,52,277
0x202845c50c,11,2,2,0,1075,593,4,ff,fd,0,2,52,278
0x202845d03d,11,2,2,0,1075,775,5,ff,fd,0,2,52,279
0x20089b1a18,11,2,2,1,1094,419,0,0,8,0,2,53,280
0x201c3989c4,11,2,2,3,3595,152,4,ff,ef,0,2,54,281
0x203c198932,11,2,2,3,3603,150,2,ff,fd,0,2,54,282
0x203c19cd92,11,2,2,3,3603,730,2,ff,df,0,2,54,283
0x203600dc91,11,2,2,0,2833,970,1,ff,fd,0,2,55,285
0x2004dd9090,11,2,2,1,611,266,0,ff,fd,0,2,55,286
0x20106ec3d5,11,2,2,2,2093,570,5,ff,bf,0,2,56,287
0x20345f901d,11,2,2,3,2615,259,5,ff,fb,0,2,57,288
0x20347dd8eb,11,2,2,3,2619,909,3,ff,df,0,2,57,289
0x202bdd109b,11,2,2,0,1522,267,3,0,10,0,2,57,290
0x202bdd111b,11,2,2,0,1522,275,3,0,10,0,2,57,291
0x20294512ab,11,2,2,1,1202,301,3,0,4,0,2,58,292
0x203e4f06a9,11,2,2,2,3894,109,1,0,2,0,2,59,293
0x20381bd1ad,11,2,2,3,3095,797,5,ff,fe,0,2,59,294
0x201b761140,11,2,2,0,3500,272,0,0,1,0,3,0,295
0x203ec64637,11,2,2,2,3956,614,7,0,10,0,3,1,296
0x20267f09dd,11,2,2,3,830,155,5,0,4,0,3,2,297
0x2006915035,11,2,2,3,834,774,5,0,8,0,3,2,298
0x201ddd11b7,11,2,2,0,3810,286,7,0,80,0,3,3,299
0x201ddf099a,11,2,2,0,3814,155,2,0,10,0,3,3,300
0x20223bd258,11,2,2,3,287,803,0,ff,fe,0,3,4,301
0x202cce80b0,11,2,2,0,1653,14,0,ff,fd,0,3,5,302
0x202ccf8e2e,11,2,2,0,1655,229,6,ff,fe,0,3,5,303
0x202ced9469,11,2,2,0,1659,325,1,ff,7f,0,3,5,304
0x201aa3ccd9,11,2,2,2,3407,715,1,ff,f7,0,3,6,305
0x200e3a5772,11,2,2,3,1804,886,2,0,80,0,3,7,306
0x2014aac5c4,11,2,2,0,2637,600,4,ff,f7,0,3,8,307
0x201b5d4915,11,2,2,2,3490,658,5,0,4,0,3,9,308
0x201b5e1e35,11,2,2,2,3492,486,5,0,8,0,3,9,309
0x201b5e4aa5,11,2,2,2,3492,684,5,0,80,0,3,9,310
0x2013e71edc,11,2,2,3,2542,491,4,0,10,0,3,10,311
0x2033c415a6,11,2,2,3,2544,348,6,0,80,0,3,10,312
0x2033c44a25,11,2,2,3,2544,676,5,0,1,0,3,10,313
0x2033c45185,11,2,2,3,2544,792,5,0,40,0,3,10,314
0x2025745241,11,2,2,0,696,800,1,0,4,0,3,10,315
0x201a984a8d,11,2,2,1,3392,681,5,0,1,0,3,11,316
0x201e0a4f98,11,2,2,2,3844,763,0,0,80,0,3,12,317
0x200da18dc5,11,2,2,3,1739,216,5,ff,7f,0,3,12,318
0x200689952d,11,2,2,0,835,341,5,ff,ef,0,3,13,319
0x200ce794d9,11,2,2,2,1647,331,1,ff,7f,0,3,14,320
0x202cc5d3a0,11,2,2,2,1651,828,0,ff,fd,0,3,14,321
0x202aaa8668,11,2,2,0,1373,101,0,ff,fd,0,3,15,322
0x202aabc7cb,11,2,2,0,1375,633,3,ff,7f,0,3,15,323
0x201a3bd1c9,11,2,2,3,3343,793,1,ff,ef,0,3,17,324
0x203f7f595e,11,2,2,2,4030,915,6,0,10,0,3,19,325
0x201f920238,11,2,2,2,4036,39,0,0,40,0,3,19,326
0x202be64dec,11,2,2,3,1532,733,4,0,80,0,3,20,327
0x20331346b9,11,2,2,0,2454,623,1,0,8,0,3,21,328
0x2004fe5ed1,11,2,2,1,620,1002,1,0,40,0,3,21,329
0x203f7e85ca,11,2,2,2,4029,89,2,ff,df,0,3,22,330
0x203f7ec8fa,11,2,2,2,4029,655,2,ff,bf,0,3,22,331
0x203ea951c3,11,2,2,0,3930,792,3,0,80,0,3,23,332
0x203eaa4253,11,2,2,0,3932,546,3,0,40,0,3,23,333
0x201afe11f0,11,2,2,1,3436,286,0,0,2,0,3,24,334
0x203add0fba,11,2,2,1,3442,255,2,0,40,0,3,24,335
0x202c4d0534,11,2,2,2,1586,86,4,0,40,0,3,24,336
0x202c4e0b20,11,2,2,2,1588,180,0,0,80,0,3,24,337
0x2008cd49a4,11,2,2,0,1122,668,4,0,1,0,3,26,338
0x2008cd5c3c,11,2,2,0,1122,967,4,0,40,0,3,26,339
0x2008ce180a,11,2,2,0,1124,385,2,0,1,0,3,26,340
0x2008ec43f1,11,2,2,0,1128,574,1,0,80,0,3,26,341
0x20324dd21f,11,2,2,2,2355,803,7,ff,ef,0,3,27,342
0x20121ad81d,11,2,2,3,2309,899,5,ff,fe,0,3,28,343
0x202f1182bd,11,2,2,0,1939,47,5,ff,bf,0,3,28,344
0x202fc686be,11,2,2,3,2037,111,6,ff,7f,0,3,30,345
0x202fc68b10,11,2,2,3,2037,178,0,ff,fd,0,3,30,346
0x202d131f01,11,2,2,0,1686,496,1,0,2,0,3,31,347
0x201901d2bf,11,2,2,1,3203,815,7,ff,fb,0,3,32,348
0x201e08c793,11,2,2,2,3841,634,3,ff,fe,0,3,32,349
0x201e099dbc,11,2,2,2,3843,479,4,ff,df,0,3,32,350
0x20087f575d,11,2,2,3,1070,883,5,0,2,0,3,33,351
0x20087f5dc7,11,2,2,3,1070,984,7,0,80,0,3,33,352
0x203f114da5,11,2,2,0,3986,732,5,0,20,0,3,34,353
0x203f1254a9,11,2,2,0,3988,845,1,0,20,0,3,34,354
0x201aa28fd5,11,2,2,2,3405,250,5,ff,ef,0,3,35,355
0x202b128310,11,2,2,0,1429,50,0,ff,f7,0,3,36,357
0x202b12cfa2,11,2,2,0,1429,764,2,ff,df,0,3,36,358
0x202b13c32c,11,2,2,0,1431,565,4,ff,ef,0,3,36,359
0x202b3185c8,11,2,2,0,1435,89,0,ff,fe,0,3,36,360
0x202b31d47b,11,2,2,0,1435,839,3,ff,fb,0,3,36,361
0x2016804235,11,2,2,2,2880,550,5,0,20,0,3,37,362
0x201681052a,11,2,2,2,2882,85,2,0,10,0,3,37,363
0x20379a0525,11,2,2,0,3028,84,5,0,40,0,3,39,365
0x2037ba467d,11,2,2,0,3036,615,5,0,40,0,3,39,366
0x202da9c2f5,11,2,2,1,1755,558,5,ff,7f,0,3,39,367
0x200dce9bbd,11,2,2,1,1765,447,5,ff,fb,0,3,39,368
0x201af6886a,11,2,2,3,3437,133,2,ff,f7,0,3,41,369
0x200ec6d3ad,11,2,2,2,1893,829,5,ff,7f,0,3,45,370
0x200ee6cfca,11,2,2,2,1901,761,2,ff,f7,0,3,45,371
0x200ee6d249,11,2,2,2,1901,801,1,ff,bf,0,3,45,372
0x200ee6d5ea,11,2,2,2,1901,861,2,ff,ef,0,3,45,373
0x20125dd8b0,11,2,2,3,2339,910,0,ff,7f,0,3,46,374
0x20125e993f,11,2,2,3,2341,407,7,ff,ef,0,3,46,375
0x202e9a009a,11,2,2,1,1876,11,2,0,8,0,3,47,377
0x202e9a462a,11,2,2,1,1876,613,2,0,8,0,3,47,378
0x202dd548ab,11,2,2,2,1778,653,3,0,80,0,3,48,379
0x201ffe4bc0,11,2,2,0,4076,696,0,0,8,0,3,49,380
0x203fdc06a4,11,2,2,0,4080,108,4,0,4,0,3,49,381
0x203fdd5129,11,2,2,0,4082,789,1,0,40,0,3,49,382
0x203fdd543a,11,2,2,0,4082,839,2,0,10,0,3,49,383
0x203fde0a1a,11,2,2,0,4084,163,2,0,8,0,3,49,384
0x201dce0b2a,11,2,2,1,3812,181,2,0,4,0,3,50,385
0x20016e8944,11,2,2,3,173,144,4,ff,f7,0,3,51,386
0x20016e8a45,11,2,2,3,173,160,5,ff,bf,0,3,51,387
