address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,19,41,40,57
0x202355c53e,6,2,2,0,435,599,6,ff,df,20,54,32,58
0x2029cf910e,6,2,2,1,1271,273,6,0,40,20,59,9,59
0x20240819bc,6,2,2,2,528,415,4,ff,bf,21,4,50,60
0x20248a1485,6,2,2,0,596,328,5,0,8,21,16,15,61
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,21,30,51,62
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,21,32,0,63
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,22,15,37,64
0x202c018f8d,6,2,2,0,1555,249,5,0,4,22,40,56,65
0x2029cf910e,6,2,2,1,1271,273,6,0,40,23,23,50,66
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,23,37,47,67
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,23,43,24,68
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,23,51,1,69
0x201f560385,6,2,2,0,4004,56,5,0,4,24,31,18,70
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,25,14,0,71
0x201f560385,6,2,2,0,4004,56,5,0,4,25,19,13,72
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,25,46,0,73
0x2023479fae,6,2,2,1,439,509,6,0,20,26,4,2,74
0x2029c75681,6,2,2,3,1270,872,1,0,4,26,12,26,75
0x20163893f5,6,2,2,3,2825,318,5,0,1,26,27,58,76
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,26,35,33,77
0x2029cf910e,6,2,2,1,1271,273,6,0,40,26,43,4,78
0x2029cf910e,6,2,2,1,1271,273,6,0,40,27,28,14,79
0x2029cf910e,6,2,2,1,1271,273,6,0,40,27,43,42,80
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,28,0,11,81
0x2023479fae,6,2,2,1,439,509,6,0,20,28,1,33,82
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,29,5,49,83
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,29,40,31,84
0x201f560385,6,2,2,0,4004,56,5,0,4,30,0,47,85
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,30,19,14,86
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,30,21,25,87
0x2029cf910e,6,2,2,1,1271,273,6,0,40,31,26,11,88
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,31,39,45,89
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,32,32,25,90
0x2029cf910e,6,2,2,1,1271,273,6,0,40,33,28,30,91
0x201f560385,6,2,2,0,4004,56,5,0,4,33,42,24,92
0x20163893f5,6,2,2,3,2825,318,5,0,1,33,52,26,93
0x2031641143,6,2,2,1,2232,272,3,0,2,34,1,45,94
0x2023479fae,6,2,2,1,439,509,6,0,20,34,26,10,95
0x2029c75681,6,2,2,3,1270,872,1,0,4,34,36,29,96
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,36,0,1,97
0x2023479fae,6,2,2,1,439,509,6,0,20,36,6,42,98
0x20248a1485,6,2,2,0,596,328,5,0,8,37,2,48,99
0x2029cf910e,6,2,2,1,1271,273,6,0,40,37,48,31,100
0x2029cf910e,6,2,2,1,1271,273,6,0,40,38,12,6,101
0x2010df933c,6,2,2,1,2151,311,4,0,40,38,27,43,102
0x2029cf910e,6,2,2,1,1271,273,6,0,40,39,27,21,103
0x202355c53e,6,2,2,0,435,599,6,ff,df,40,0,12,104
0x200c8b918d,6,2,2,0,1607,281,5,0,4,40,11,53,105
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,40,20,36,106
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,41,57,51,107
0x2029cf910e,6,2,2,1,1271,273,6,0,40,42,13,20,108
0x200c8b918d,6,2,2,0,1607,281,5,0,4,42,30,5,109
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,42,30,19,110
0x200c8b918d,6,2,2,0,1607,281,5,0,4,42,33,51,111
0x203929916b,6,2,2,3,3227,277,3,ff,fe,43,42,52,112
0x20339a98b0,6,2,2,0,2517,398,0,ff,f7,43,57,32,113
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,44,54,51,114
0x2007124814,6,2,2,0,900,642,4,ff,bf,45,10,23,115
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,46,0,55,116
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,46,11,58,117
0x2023479fae,6,2,2,1,439,509,6,0,20,46,52,14,118
0x20339a98b0,6,2,2,0,2517,398,0,ff,f7,47,24,1,119
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,47,46,40,120
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,48,13,53,121
0x2023479fae,6,2,2,1,439,509,6,0,20,48,31,54,122
0x2029cf910e,6,2,2,1,1271,273,6,0,40,48,33,42,123
0x20339a98b0,6,2,2,0,2517,398,0,ff,f7,48,40,47,124
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,49,1,4,125
0x2023479fae,6,2,2,1,439,509,6,0,20,49,16,49,126
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,49,27,38,127
0x2029cf910e,6,2,2,1,1271,273,6,0,40,49,33,10,128
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,49,39,10,129
0x2023479fae,6,2,2,1,439,509,6,0,20,49,53,25,130
0x2023479fae,6,2,2,1,439,509,6,0,20,50,58,39,131
0x202c018f8d,6,2,2,0,1555,249,5,0,4,52,31,8,132
0x201f560385,6,2,2,0,4004,56,5,0,4,52,45,58,133
0x2023479fae,6,2,2,1,439,509,6,0,20,53,29,53,134
0x2029cf910e,6,2,2,1,1271,273,6,0,40,53,54,34,135
0x201f560385,6,2,2,0,4004,56,5,0,4,54,0,5,136
0x20257f54d6,6,2,2,2,702,842,6,0,2,54,0,12,137
0x2023479fae,6,2,2,1,439,509,6,0,20,54,32,52,138
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,55,49,57,139
0x2007124814,6,2,2,0,900,642,4,ff,bf,56,34,29,140
0x200c8b918d,6,2,2,0,1607,281,5,0,4,57,34,58,141
0x201f560385,6,2,2,0,4004,56,5,0,4,57,41,53,142
0x2029cf910e,6,2,2,1,1271,273,6,0,40,57,58,59,143
0x200c8b918d,6,2,2,0,1607,281,5,0,4,58,36,5,144
0x202c018f8d,6,2,2,0,1555,249,5,0,4,58,39,44,145
0x200c8b918d,6,2,2,0,1607,281,5,0,4,59,37,8,146
0x2029cf910e,6,2,2,1,1271,273,6,0,40,60,20,35,147
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,60,28,29,148
0x2029cf910e,6,2,2,1,1271,273,6,0,40,60,56,54,149
0x20163893f5,6,2,2,3,2825,318,5,0,1,61,15,37,150
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,61,28,46,151
0x201f560385,6,2,2,0,4004,56,5,0,4,61,45,1,152
0x20240819bc,6,2,2,2,528,415,4,ff,bf,62,40,3,153
0x20163893f5,6,2,2,3,2825,318,5,0,1,62,40,14,154
0x202c018f8d,6,2,2,0,1555,249,5,0,4,62,40,28,155
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,62,52,49,156
0x20240819bc,6,2,2,2,528,415,4,ff,bf,63,17,56,157
0x201f560385,6,2,2,0,4004,56,5,0,4,63,23,27,158
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,63,52,56,159
0x201f560385,6,2,2,0,4004,56,5,0,4,64,8,8,160
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,64,43,42,161
0x2023479fae,6,2,2,1,439,509,6,0,20,65,16,11,162
0x20198b850c,6,2,2,1,3271,81,4,0,80,66,18,52,163
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,66,28,47,164
0x202355c53e,6,2,2,0,435,599,6,ff,df,66,31,0,165
0x20257f54d6,6,2,2,2,702,842,6,0,2,66,53,43,166
0x2023479fae,6,2,2,1,439,509,6,0,20,67,37,6,167
0x201f560385,6,2,2,0,4004,56,5,0,4,67,54,45,168
0x200c8b918d,6,2,2,0,1607,281,5,0,4,67,58,24,169
0x202355c53e,6,2,2,0,435,599,6,ff,df,68,6,6,170
0x2023479fae,6,2,2,1,439,509,6,0,20,68,15,10,171
0x2029cf910e,6,2,2,1,1271,273,6,0,40,68,58,25,172
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,69,2,25,173
0x2029cf910e,6,2,2,1,1271,273,6,0,40,69,16,48,174
0x201f560385,6,2,2,0,4004,56,5,0,4,70,12,50,175
0x200c8b918d,6,2,2,0,1607,281,5,0,4,70,36,56,176
0x2029cf910e,6,2,2,1,1271,273,6,0,40,71,16,46,177
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,71,36,22,178
0x2023479fae,6,2,2,1,439,509,6,0,20,71,37,43,179
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,72,16,27,180
0x203929916b,6,2,2,3,3227,277,3,ff,fe,73,15,45,181
0x202355c53e,6,2,2,0,435,599,6,ff,df,73,37,4,182
0x200447d53e,6,2,2,0,551,855,6,0,10,74,58,43,183
0x2023479fae,6,2,2,1,439,509,6,0,20,75,6,20,184
0x2023479fae,6,2,2,1,439,509,6,0,20,75,21,3,185
0x2029cf910e,6,2,2,1,1271,273,6,0,40,75,26,9,186
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,75,35,27,187
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,76,13,4,188
0x200447d53e,6,2,2,0,551,855,6,0,10,76,46,31,189
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,76,50,0,190
0x201f560385,6,2,2,0,4004,56,5,0,4,77,9,26,191
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,77,9,42,192
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,77,29,34,193
0x200c8b918d,6,2,2,0,1607,281,5,0,4,77,41,40,194
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,78,22,21,195
0x200c8b918d,6,2,2,0,1607,281,5,0,4,78,22,21,196
0x2023479fae,6,2,2,1,439,509,6,0,20,79,28,22,197
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,79,37,58,198
0x20240819bc,6,2,2,2,528,415,4,ff,bf,81,48,12,199
0x2031641143,6,2,2,1,2232,272,3,0,2,82,16,14,200
0x2023479fae,6,2,2,1,439,509,6,0,20,82,28,7,201
0x200c8b918d,6,2,2,0,1607,281,5,0,4,82,28,8,202
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,82,40,12,203
0x2031641143,6,2,2,1,2232,272,3,0,2,83,55,47,204
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,84,17,36,205
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,85,3,36,206
0x202355c53e,6,2,2,0,435,599,6,ff,df,85,21,14,207
0x2029cf910e,6,2,2,1,1271,273,6,0,40,85,47,3,208
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,86,13,7,209
0x2023479fae,6,2,2,1,439,509,6,0,20,86,43,13,210
0x2029cf910e,6,2,2,1,1271,273,6,0,40,87,11,3,211
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,87,15,46,212
0x2029cf910e,6,2,2,1,1271,273,6,0,40,88,3,50,213
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,88,59,38,214
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,90,39,15,215
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,90,42,52,216
0x20163893f5,6,2,2,3,2825,318,5,0,1,91,24,25,217
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,91,37,55,218
0x202355c53e,6,2,2,0,435,599,6,ff,df,91,43,28,219
0x2029cf910e,6,2,2,1,1271,273,6,0,40,91,45,50,220
0x201f560385,6,2,2,0,4004,56,5,0,4,92,54,43,221
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,93,24,31,222
0x20163893f5,6,2,2,3,2825,318,5,0,1,94,5,47,223
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,94,6,10,224
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,94,39,11,225
0x202355c53e,6,2,2,0,435,599,6,ff,df,94,55,30,226
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,94,56,27,227
0x2031641143,6,2,2,1,2232,272,3,0,2,95,41,7,228
0x202355c53e,6,2,2,0,435,599,6,ff,df,95,44,12,229
0x202355c53e,6,2,2,0,435,599,6,ff,df,95,56,7,230
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,96,20,30,231
0x20198b850c,6,2,2,1,3271,81,4,0,80,96,52,50,232
0x2029cf910e,6,2,2,1,1271,273,6,0,40,96,54,43,233
0x202355c53e,6,2,2,0,435,599,6,ff,df,98,20,3,234
0x2029cf910e,6,2,2,1,1271,273,6,0,40,99,14,56,235
0x2023479fae,6,2,2,1,439,509,6,0,20,99,50,11,236
0x200c8b918d,6,2,2,0,1607,281,5,0,4,99,50,45,237
0x2029cf910e,6,2,2,1,1271,273,6,0,40,100,7,6,238
0x202c018f8d,6,2,2,0,1555,249,5,0,4,100,16,49,239
0x2029c75681,6,2,2,3,1270,872,1,0,4,100,23,8,240
0x20257f54d6,6,2,2,2,702,842,6,0,2,100,26,46,241
0x2029cf910e,6,2,2,1,1271,273,6,0,40,100,32,55,242
0x2007124814,6,2,2,0,900,642,4,ff,bf,100,48,43,243
0x2031641143,6,2,2,1,2232,272,3,0,2,101,25,23,244
0x20240819bc,6,2,2,2,528,415,4,ff,bf,101,33,23,245
0x20163893f5,6,2,2,3,2825,318,5,0,1,101,37,25,246
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,102,1,4,247
0x2023479fae,6,2,2,1,439,509,6,0,20,102,17,1,248
0x200c8b918d,6,2,2,0,1607,281,5,0,4,102,17,38,249
0x202355c53e,6,2,2,0,435,599,6,ff,df,102,41,13,250
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,103,4,42,251
0x2029cf910e,6,2,2,1,1271,273,6,0,40,103,30,36,252
0x20198b850c,6,2,2,1,3271,81,4,0,80,104,10,52,253
0x201f560385,6,2,2,0,4004,56,5,0,4,106,42,14,254
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,106,43,58,255
0x203929916b,6,2,2,3,3227,277,3,ff,fe,107,2,6,256
0x20248a1485,6,2,2,0,596,328,5,0,8,107,40,40,257
0x200c8b918d,6,2,2,0,1607,281,5,0,4,108,17,12,258
0x2029cf910e,6,2,2,1,1271,273,6,0,40,110,14,17,259
0x201f560385,6,2,2,0,4004,56,5,0,4,110,45,33,260
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,112,26,40,261
0x202f39cd4a,6,2,2,2,1947,721,2,0,4,114,0,7,262
0x200c8b918d,6,2,2,0,1607,281,5,0,4,114,21,8,263
0x2029cf910e,6,2,2,1,1271,273,6,0,40,114,34,55,264
0x200c8b918d,6,2,2,0,1607,281,5,0,4,115,20,49,265
0x20347e8055,6,2,2,3,2621,2,5,0,1,115,39,56,266
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,116,36,22,267
0x202355c53e,6,2,2,0,435,599,6,ff,df,117,29,47,268
0x201f560385,6,2,2,0,4004,56,5,0,4,117,31,34,269
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,118,37,6,270
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,119,0,46,271
0x200c8b918d,6,2,2,0,1607,281,5,0,4,119,15,14,272
0x202355c53e,6,2,2,0,435,599,6,ff,df,122,9,24,273
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,122,18,36,274
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,122,25,46,275
0x2031641143,6,2,2,1,2232,272,3,0,2,122,48,25,276
0x2023479fae,6,2,2,1,439,509,6,0,20,122,56,1,277
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,125,11,6,278
0x201f560385,6,2,2,0,4004,56,5,0,4,126,8,30,279
0x20163893f5,6,2,2,3,2825,318,5,0,1,126,17,48,280
0x200cf4cb75,6,2,2,3,1641,694,5,ff,f7,127,9,51,281
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,127,12,57,282
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,127,14,20,283
0x202c018f8d,6,2,2,0,1555,249,5,0,4,127,26,18,284
0x20198b850c,6,2,2,1,3271,81,4,0,80,127,41,17,285
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,127,55,7,286
0x20347e8055,6,2,2,3,2621,2,5,0,1,128,39,13,287
0x2029cf910e,6,2,2,1,1271,273,6,0,40,128,39,25,288
0x2031641143,6,2,2,1,2232,272,3,0,2,128,52,4,289
0x2023479fae,6,2,2,1,439,509,6,0,20,129,0,25,290
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,129,15,16,291
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,129,25,12,292
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,129,45,50,293
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,131,50,29,294
0x20347e8055,6,2,2,3,2621,2,5,0,1,132,1,39,295
0x201f560385,6,2,2,0,4004,56,5,0,4,132,53,24,296
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,133,38,44,297
0x2023479fae,6,2,2,1,439,509,6,0,20,133,40,39,298
0x201f560385,6,2,2,0,4004,56,5,0,4,135,17,15,299
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,135,32,26,300
0x2029cf910e,6,2,2,1,1271,273,6,0,40,135,45,34,301
0x200c8b918d,6,2,2,0,1607,281,5,0,4,136,23,27,302
0x2036f79bc8,6,2,2,3,2943,441,0,ff,7f,136,31,2,303
0x202c018f8d,6,2,2,0,1555,249,5,0,4,136,42,28,304
0x201f560385,6,2,2,0,4004,56,5,0,4,136,53,43,305
0x202355c53e,6,2,2,0,435,599,6,ff,df,136,53,53,306
0x20163893f5,6,2,2,3,2825,318,5,0,1,137,8,46,307
0x203929916b,6,2,2,3,3227,277,3,ff,fe,137,34,25,308
0x200c8b918d,6,2,2,0,1607,281,5,0,4,137,44,59,309
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,139,7,14,310
0x2029c75681,6,2,2,3,1270,872,1,0,4,139,15,40,311
0x2023479fae,6,2,2,1,439,509,6,0,20,139,23,18,312
0x2023479fae,6,2,2,1,439,509,6,0,20,139,26,54,313
0x20257f54d6,6,2,2,2,702,842,6,0,2,139,36,56,314
0x202c018f8d,6,2,2,0,1555,249,5,0,4,140,4,35,315
0x200c8b918d,6,2,2,0,1607,281,5,0,4,140,28,35,316
0x202355c53e,6,2,2,0,435,599,6,ff,df,141,0,41,317
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,141,16,11,318
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,142,10,51,319
0x203929916b,6,2,2,3,3227,277,3,ff,fe,143,0,32,320
0x200c8b918d,6,2,2,0,1607,281,5,0,4,143,9,45,321
0x2028ee4d59,6,2,2,0,1148,723,1,ff,fd,143,23,19,322
0x202355c53e,6,2,2,0,435,599,6,ff,df,143,59,12,323
0x201f560385,6,2,2,0,4004,56,5,0,4,144,18,15,324
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,144,40,2,325
0x202355c53e,6,2,2,0,435,599,6,ff,df,144,41,55,326
0x2023479fae,6,2,2,1,439,509,6,0,20,146,45,44,327
0x20163893f5,6,2,2,3,2825,318,5,0,1,147,5,31,328
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,147,19,45,329
0x2031641143,6,2,2,1,2232,272,3,0,2,147,22,44,330
0x2023479fae,6,2,2,1,439,509,6,0,20,148,6,45,331
0x201f560385,6,2,2,0,4004,56,5,0,4,148,38,6,332
0x20163893f5,6,2,2,3,2825,318,5,0,1,148,45,17,333
0x20339a98b0,6,2,2,0,2517,398,0,ff,f7,150,20,30,334
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,151,34,24,335
0x202355c53e,6,2,2,0,435,599,6,ff,df,151,40,2,336
0x200c8b918d,6,2,2,0,1607,281,5,0,4,151,52,56,337
0x203929916b,6,2,2,3,3227,277,3,ff,fe,152,21,29,338
0x2023479fae,6,2,2,1,439,509,6,0,20,152,27,48,339
0x2007124814,6,2,2,0,900,642,4,ff,bf,152,55,33,340
0x202c018f8d,6,2,2,0,1555,249,5,0,4,154,11,53,341
0x202355c53e,6,2,2,0,435,599,6,ff,df,154,17,7,342
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,154,29,52,343
0x202a11dbbe,6,2,2,1,1299,959,6,0,1,154,35,42,344
0x201aef0ede,6,2,2,0,3438,235,6,ff,fb,154,50,30,345
0x201fcfdd3e,6,2,2,1,4071,983,6,ff,ef,156,7,29,346
0x201e7fdcd0,6,2,2,3,3887,970,0,ff,7f,156,22,50,347
0x201e7fdcd0,6,2,2,3,3887,970,0,ff,7f,156,24,42,348
0x2029cf910e,6,2,2,1,1271,273,6,0,40,156,52,26,349
0x200fce0b36,6,2,2,1,2020,182,6,ff,f7,156,53,34,350
0x200fefd1d0,6,2,2,1,2031,794,0,0,2,157,31,29,351
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,157,31,33,352
0x200fefd1d0,6,2,2,1,2031,794,0,0,2,157,36,33,353
0x202a11dbbe,6,2,2,1,1299,959,6,0,1,158,15,30,354
0x200fefd1d0,6,2,2,1,2031,794,0,0,2,158,54,4,355
0x201f560385,6,2,2,0,4004,56,5,0,4,159,45,46,356
0x201fcfdd3e,6,2,2,1,4071,983,6,ff,ef,159,45,58,357
0x202355c53e,6,2,2,0,435,599,6,ff,df,159,47,17,358
0x2003f49146,6,2,2,2,489,272,6,0,4,159,54,47,359
0x201e7fdcd0,6,2,2,3,3887,970,0,ff,7f,160,20,7,360
0x2029cf910e,6,2,2,1,1271,273,6,0,40,161,50,52,361
0x200fefd1d0,6,2,2,1,2031,794,0,0,2,161,58,48,362
0x2029cf910e,6,2,2,1,1271,273,6,0,40,162,37,41,363
0x203da182c8,6,2,2,3,3803,41,0,0,20,162,53,20,364
0x203da182c8,6,2,2,3,3803,41,0,0,20,162,56,46,365
0x2003f49146,6,2,2,2,489,272,6,0,4,163,33,37,366
0x201457da3e,6,2,2,1,2599,935,6,0,4,163,35,29,367
0x2029cf910e,6,2,2,1,1271,273,6,0,40,163,53,58,368
0x200fefd1d0,6,2,2,1,2031,794,0,0,2,164,20,8,369
0x201e7fdcd0,6,2,2,3,3887,970,0,ff,7f,164,25,50,370
0x202355c53e,6,2,2,0,435,599,6,ff,df,164,41,27,371
0x201fcfdd3e,6,2,2,1,4071,983,6,ff,ef,165,0,58,372
0x2016cfd58e,6,2,2,0,2919,857,6,ff,df,165,29,41,373
0x2029cf910e,6,2,2,1,1271,273,6,0,40,165,35,7,374
0x201aef0ede,6,2,2,0,3438,235,6,ff,fb,165,35,25,375
0x201b6d1ce5,6,2,2,3,3498,460,5,ff,fd,165,39,1,376
0x2003f49146,6,2,2,2,489,272,6,0,4,166,17,23,377
0x201aef0ede,6,2,2,0,3438,235,6,ff,fb,166,20,49,378
0x203da182c8,6,2,2,3,3803,41,0,0,20,166,53,45,379
0x2013a98ad8,6,2,2,1,2507,171,0,ff,fe,167,7,9,380
0x201457da3e,6,2,2,1,2599,935,6,0,4,167,18,20,381
0x202355c53e,6,2,2,0,435,599,6,ff,df,167,23,24,382
