address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x203f3316fe,11,2,2,0,3998,367,6,0,4,0,1,23,75
0x201f554f9b,11,2,2,0,4002,763,3,0,1,0,1,23,76
0x2017ee1edf,11,2,2,1,3052,491,7,0,1,0,1,24,77
0x202f994e24,11,2,2,0,2002,740,4,0,4,0,1,25,78
0x202f9b4e3a,11,2,2,0,2006,743,2,0,10,0,1,25,79
0x202fb80543,11,2,2,0,2008,80,3,0,40,0,1,25,80
0x202fb90162,11,2,2,0,2010,20,2,0,40,0,1,25,81
0x2018551794,11,2,2,1,3106,378,4,0,2,0,1,26,82
0x201857471a,11,2,2,1,3110,627,2,0,80,0,1,26,83
0x201876096f,11,2,2,1,3116,149,7,0,8,0,1,26,84
0x203cc51d2b,11,2,2,2,3698,469,3,0,20,0,1,27,85
0x2021024426,11,2,2,1,148,580,6,0,40,0,1,29,86
0x20212049e3,11,2,2,1,152,668,3,0,8,0,1,29,87
0x20173a47ed,11,2,2,2,2956,637,5,0,20,0,1,29,88
0x20203a01f2,11,2,2,3,28,30,2,0,80,0,1,30,89
0x20203a0d73,11,2,2,3,28,214,3,0,10,0,1,30,90
0x20203a4763,11,2,2,3,28,628,3,0,4,0,1,30,91
0x20203b0ddc,11,2,2,3,30,219,4,0,8,0,1,30,92
0x2017d619b5,11,2,2,2,3044,414,5,0,8,0,1,35,93
0x2032f60b50,11,2,2,3,2428,178,0,0,4,0,1,35,94
0x2032f649e2,11,2,2,3,2428,668,2,0,2,0,1,35,95
0x2032f70ace,11,2,2,3,2430,169,6,0,40,0,1,35,96
0x2032f71adc,11,2,2,3,2430,427,4,0,40,0,1,35,97
0x20130807b5,11,2,2,3,2432,126,5,0,40,0,1,35,98
0x2026e75efc,11,2,2,2,894,1007,4,0,4,0,1,37,99
0x20127f59dd,11,2,2,3,2350,923,5,0,1,0,1,38,100
0x201f56021b,11,2,2,0,4004,35,3,0,1,0,1,38,103
0x201b4e13a5,11,2,2,3,3492,316,5,0,40,0,1,40,104
0x201b6c4242,11,2,2,3,3496,544,2,0,80,0,1,40,105
0x203f9b122b,11,2,2,0,4054,293,3,0,10,0,1,41,106
0x203f9b4e1a,11,2,2,0,4054,739,2,0,10,0,1,41,107
0x200bef125c,11,2,2,1,1518,291,4,0,80,0,1,42,108
0x203c5d4304,11,2,2,3,3634,560,4,0,4,0,1,43,109
0x201ad41717,11,2,2,3,3424,370,7,0,2,0,1,48,110
0x201ad41b94,11,2,2,3,3424,442,4,0,80,0,1,48,111
0x20123a1c43,11,2,2,3,2316,448,3,0,10,0,1,51,112
0x20123b46ce,11,2,2,3,2318,617,6,0,40,0,1,51,113
0x2032184317,11,2,2,3,2320,562,7,0,80,0,1,51,114
0x20321905a4,11,2,2,3,2322,92,4,0,20,0,1,51,115
0x2032194c2a,11,2,2,3,2322,709,2,0,80,0,1,51,116
0x20321a1baa,11,2,2,3,2324,445,2,0,8,0,1,51,117
0x2012000906,11,2,2,0,2304,144,6,0,10,0,1,51,118
0x2012010c89,11,2,2,0,2306,201,1,0,1,0,1,51,119
0x2036540fa7,11,2,2,1,2864,252,7,0,2,0,1,52,120
0x200aaa4c52,11,2,2,0,1356,706,2,0,1,0,1,54,121
0x2008b30f6c,11,2,2,3,1102,245,4,0,10,0,1,58,122
0x2008b31d7f,11,2,2,3,1102,471,7,0,2,0,1,58,123
0x203cab465c,11,2,2,0,3678,611,4,0,2,0,1,59,124
0x203cab4eee,11,2,2,0,3678,749,6,0,80,0,1,59,125
0x202757468a,11,2,2,0,950,617,2,0,80,0,2,2,126
0x20165418b5,11,2,2,1,2848,398,5,0,10,0,2,2,127
0x203df706cc,11,2,2,2,3838,105,4,0,1,0,2,3,128
0x201e081e36,11,2,2,2,3840,486,6,0,2,0,2,3,129
0x201e09530b,11,2,2,2,3842,817,3,0,2,0,2,3,130
0x202c5d05a9,11,2,2,3,1586,93,1,0,4,0,2,4,131
0x202c5d09aa,11,2,2,3,1586,157,2,0,20,0,2,4,132
0x202c5d501a,11,2,2,3,1586,771,2,0,4,0,2,4,133
0x202c5d51a4,11,2,2,3,1586,796,4,0,2,0,2,4,134
0x20320107b7,11,2,2,0,2322,126,7,0,40,0,2,4,135
0x2032014837,11,2,2,0,2322,646,7,0,80,0,2,4,136
0x202be609ec,11,2,2,3,1532,157,4,0,40,0,2,6,137
0x2011ded806,11,2,2,0,2277,896,6,ff,df,0,2,7,138
0x2031a903e1,11,2,2,1,2266,60,1,0,40,0,2,10,139
0x2031a910f2,11,2,2,1,2266,270,2,0,10,0,2,10,140
0x2031aa5bdc,11,2,2,1,2268,955,4,0,2,0,2,10,141
0x203a195714,11,2,2,3,3346,882,4,0,1,0,2,11,142
0x203a1b5899,11,2,2,3,3350,907,1,0,20,0,2,11,143
0x2023891908,11,2,2,1,466,401,0,0,2,0,2,13,144
0x201e6e85fe,11,2,2,2,3885,95,6,ff,bf,0,2,13,145
0x20241a0924,11,2,2,3,532,148,4,0,2,0,2,14,146
0x20241a1b34,11,2,2,3,532,438,4,0,4,0,2,14,147
0x20241b0cab,11,2,2,3,534,205,3,0,1,0,2,14,148
0x20243a56ce,11,2,2,3,540,873,6,0,20,0,2,14,149
0x200f929d0b,11,2,2,2,1989,465,3,ff,f7,0,2,16,150
0x20116e4241,11,2,2,3,2220,544,1,0,8,0,2,17,151
0x20314d4997,11,2,2,3,2226,666,7,0,20,0,2,17,152
0x20314e0c2a,11,2,2,3,2228,197,2,0,4,0,2,17,153
0x201ced5460,11,2,2,0,3690,836,0,0,40,0,2,17,154
0x202b471d1b,11,2,2,1,1462,467,3,0,2,0,2,18,155
0x2029290cf1,11,2,2,3,1178,206,1,0,1,0,2,19,156
0x20292a517e,11,2,2,3,1180,791,6,0,8,0,2,19,157
0x20229b1c29,11,2,2,1,342,453,1,0,10,0,2,23,158
0x202c0b408a,11,2,2,2,1558,521,2,0,1,0,2,24,159
0x2023664cd1,11,2,2,1,444,714,1,0,10,0,2,26,160
0x2003890e2a,11,2,2,1,450,229,2,0,20,0,2,26,161
0x2028a15ce3,11,2,2,2,1114,972,3,0,10,0,2,26,162
0x2008c40706,11,2,2,2,1120,112,6,0,1,0,2,26,163
0x200d551085,11,2,2,0,1698,264,5,0,80,0,2,28,164
0x200d551538,11,2,2,0,1698,343,0,0,20,0,2,28,165
0x200d555386,11,2,2,0,1698,824,6,0,20,0,2,28,166
0x20056f5efc,11,2,2,3,686,1007,4,0,20,0,2,29,167
0x20254d4d29,11,2,2,3,690,725,1,0,4,0,2,29,168
0x20193356dd,11,2,2,0,3214,875,5,0,80,0,2,33,169
0x2019335bee,11,2,2,0,3214,957,6,0,4,0,2,33,170
0x2039105fa7,11,2,2,0,3216,1020,7,0,10,0,2,33,171
0x2030bbd0e3,11,2,2,1,2143,780,3,ff,7f,0,2,33,172
0x20257e43d1,11,2,2,2,700,570,1,0,4,0,2,34,173
0x201de64071,11,2,2,3,3820,518,1,0,1,0,2,35,174
0x20109a023b,11,2,2,1,2116,39,3,0,8,0,2,36,175
0x2022820f25,11,2,2,2,340,244,5,0,1,0,2,37,176
0x202283510a,11,2,2,2,342,785,2,0,20,0,2,37,177
0x202283550b,11,2,2,2,342,849,3,0,8,0,2,37,178
0x202e7f43cc,11,2,2,3,1854,569,4,0,10,0,2,37,179
0x202e7f49ed,11,2,2,3,1854,669,5,0,20,0,2,37,180
0x200e9013a4,11,2,2,3,1856,316,4,0,80,0,2,37,181
0x2039894499,11,2,2,1,3282,587,1,0,20,0,2,39,182
0x202b231b6c,11,2,2,1,1438,437,4,0,2,0,2,41,183
0x203822137c,11,2,2,0,3100,311,4,0,1,0,2,43,184
0x203e319d70,11,2,2,1,3867,470,0,ff,f7,0,2,44,185
0x202c56582a,11,2,2,1,1588,901,2,0,20,0,2,49,186
0x203aed44e1,11,2,2,0,3450,588,1,0,40,0,2,54,189
0x203aee1d5e,11,2,2,0,3452,467,6,0,4,0,2,54,190
0x201177026e,11,2,2,0,2222,37,6,0,4,0,2,56,194
0x200e5d1126,11,2,2,3,1826,276,6,0,2,0,2,58,195
0x200e5e0e34,11,2,2,3,1828,230,4,0,1,0,2,58,196
0x200e5e1e19,11,2,2,3,1828,483,1,0,20,0,2,58,197
0x20272317dc,11,2,2,1,926,379,4,0,40,0,2,59,198
0x20074511bb,11,2,2,1,930,287,3,0,4,0,2,59,199
0x200db25660,11,2,2,2,1740,868,0,0,4,0,3,0,200
0x202d921a2b,11,2,2,2,1748,421,3,0,20,0,3,0,201
0x202d921b28,11,2,2,2,1748,437,0,0,10,0,3,0,202
0x20210a5724,11,2,2,3,148,884,4,0,1,0,3,1,203
0x20210b1919,11,2,2,3,150,403,1,0,4,0,3,1,204
0x2021280353,11,2,2,3,152,50,3,0,10,0,3,1,205
0x2032f54960,11,2,2,3,2426,660,0,0,80,0,3,3,207
0x2032f6407c,11,2,2,3,2428,519,4,0,4,0,3,3,208
0x200eab0b6f,11,2,2,0,1870,181,7,0,8,0,3,4,209
0x201cbb5aee,11,2,2,1,3662,941,6,0,1,0,3,5,210
0x203c994229,11,2,2,1,3666,549,1,0,2,0,3,5,211
0x203e920fa5,11,2,2,3,3924,252,5,0,20,0,3,6,212
0x203e92483b,11,2,2,3,3924,647,3,0,10,0,3,6,213
0x203e925b26,11,2,2,3,3924,948,6,0,1,0,3,6,214
0x202bcd5924,11,2,2,1,1522,916,4,0,40,0,3,7,215
0x202bed53c2,11,2,2,1,1530,824,2,0,20,0,3,7,216
0x202bee454d,11,2,2,1,1532,593,5,0,40,0,3,7,217
0x2028991405,11,2,2,1,1106,320,5,0,4,0,3,10,218
0x2028995816,11,2,2,1,1106,898,6,0,40,0,3,10,219
0x20289b092b,11,2,2,1,1110,149,3,0,2,0,3,10,220
0x20289b0b9a,11,2,2,1,1110,187,2,0,8,0,3,10,221
0x200cdd9814,11,2,2,1,1635,386,4,ff,ef,0,3,13,222
0x20353254d1,11,2,2,0,2716,842,1,0,8,0,3,14,223
0x203533517f,11,2,2,0,2718,791,7,0,40,0,3,14,224
0x2015541096,11,2,2,0,2720,266,6,0,8,0,3,14,225
0x20155412b6,11,2,2,0,2720,302,6,0,20,0,3,14,226
0x2015545527,11,2,2,0,2720,852,7,0,4,0,3,14,227
0x2015555828,11,2,2,0,2722,901,0,0,40,0,3,14,228
0x200fd718a9,11,2,2,2,2022,397,1,0,4,0,3,21,229
0x2039574abb,11,2,2,0,3254,687,3,0,2,0,3,22,230
0x2025c55207,11,2,2,3,754,800,7,0,4,0,3,24,231
0x2025c55417,11,2,2,3,754,834,7,0,2,0,3,24,232
0x2025c71009,11,2,2,3,758,257,1,0,40,0,3,24,233
0x202b3a18f2,11,2,2,2,1436,398,2,0,40,0,3,26,234
0x200b5d191a,11,2,2,2,1442,403,2,0,8,0,3,26,235
0x200b5d1b0a,11,2,2,2,1442,433,2,0,80,0,3,26,236
0x2012b148f1,11,2,2,3,2378,654,1,0,10,0,3,27,237
0x2009df0f99,11,2,2,0,1254,251,1,0,10,0,3,30,239
0x2009fc03f0,11,2,2,0,1256,62,0,0,20,0,3,30,240
0x20354ec12b,11,2,2,3,2741,533,3,ff,fb,0,3,32,241
0x2004dd1817,11,2,2,1,610,386,7,0,20,0,3,33,242
0x20006e12d1,11,2,2,2,44,298,1,0,8,0,3,36,243
0x20006e17e3,11,2,2,2,44,380,3,0,4,0,3,36,244
0x20006f104d,11,2,2,2,46,257,5,0,2,0,3,36,245
0x20204c5524,11,2,2,2,48,852,4,0,40,0,3,36,246
0x200b2a1c5c,11,2,2,3,1420,451,4,0,4,0,3,37,247
0x200282161b,11,2,2,2,324,355,3,0,40,0,3,39,248
0x2002825895,11,2,2,2,324,906,5,0,20,0,3,39,249
0x200283049a,11,2,2,2,326,75,2,0,8,0,3,39,250
0x2024905184,11,2,2,3,592,792,4,0,2,0,3,40,251
0x2025dc5f34,11,2,2,0,752,1014,4,0,80,0,3,40,252
0x2025dd5b1b,11,2,2,0,754,947,3,0,8,0,3,40,253
0x2025de5889,11,2,2,0,756,905,1,0,4,0,3,40,254
0x202767025c,11,2,2,1,958,35,4,0,10,0,3,41,255
0x202767195d,11,2,2,1,958,403,5,0,80,0,3,41,256
0x20075d5f94,11,2,2,2,930,1018,4,0,1,0,3,42,257
0x20046f116c,11,2,2,2,558,277,4,0,4,0,3,44,259
0x20046f51ef,11,2,2,2,558,797,7,0,20,0,3,44,260
0x20046f5f4f,11,2,2,2,558,1009,7,0,10,0,3,44,261
0x200d020d0b,11,2,2,1,1668,209,3,0,8,0,3,49,262
0x20325e9309,11,2,2,3,2357,305,1,ff,f7,0,3,50,263
0x203ced49e1,11,2,2,0,3706,668,1,0,10,0,3,51,264
0x203ced5960,11,2,2,0,3706,916,0,0,8,0,3,51,265
0x202ebb0dfc,11,2,2,1,1886,223,4,0,8,0,3,51,266
0x200edd1429,11,2,2,1,1890,325,1,0,2,0,3,51,267
0x200edd5006,11,2,2,1,1890,768,6,0,40,0,3,51,268
0x2031b21b71,11,2,2,2,2268,438,1,0,1,0,3,57,269
0x2017c51314,11,2,2,3,3042,306,4,0,2,0,3,58,270
0x2017c75488,11,2,2,3,3046,841,0,0,40,0,3,58,271
0x2017e41ed3,11,2,2,3,3048,490,3,0,10,0,3,58,272
0x2016df4e89,11,2,2,1,2918,745,1,0,2,0,3,59,273
0x2016fc15d2,11,2,2,1,2920,346,2,0,20,0,3,59,274
0x2016fe42dc,11,2,2,1,2924,555,4,0,10,0,3,59,275
0x2023c51509,11,2,2,3,498,337,1,0,80,0,4,0,276
0x2023c60fb9,11,2,2,3,500,255,1,0,40,0,4,0,277
0x203f390573,11,2,2,2,3994,86,3,0,10,0,4,5,278
0x203f3b557c,11,2,2,2,3998,855,4,0,8,0,4,5,279
0x2018924586,11,2,2,3,3140,600,6,0,80,0,4,8,280
0x2018b110e3,11,2,2,3,3146,268,3,0,8,0,4,8,281
0x2028bb10fc,11,2,2,1,1118,271,4,0,8,0,4,10,282
0x2008dd4598,11,2,2,1,1122,603,0,0,2,0,4,10,283
0x200bdd11ba,11,2,2,0,1506,287,2,0,80,0,4,14,284
0x200bdd1c89,11,2,2,0,1506,457,1,0,4,0,4,14,285
0x200bdd423a,11,2,2,0,1506,551,2,0,1,0,4,14,286
0x2002931eab,11,2,2,3,326,493,3,0,40,0,4,16,287
0x2002931f8a,11,2,2,3,326,505,2,0,20,0,4,16,288
0x203b774efc,11,2,2,0,3518,751,4,0,1,0,4,17,289
0x201b984d14,11,2,2,0,3520,722,4,0,10,0,4,17,290
0x201b99551b,11,2,2,0,3522,851,3,0,10,0,4,17,291
0x2028815734,11,2,2,2,1106,886,4,0,10,0,4,18,292
0x2028815914,11,2,2,2,1106,914,4,0,8,0,4,18,293
0x2024f58dde,11,2,2,3,635,219,6,ff,7f,0,4,19,295
0x203db917c3,11,2,2,0,3802,376,3,0,10,0,4,22,296
0x2016815e8b,11,2,2,2,2882,1001,3,0,20,0,4,23,297
0x2004230a4c,11,2,2,0,526,161,4,0,2,0,4,24,298
0x2024025ca8,11,2,2,0,532,973,0,0,8,0,4,24,299
0x201d19049b,11,2,2,2,3714,75,3,0,4,0,4,26,300
0x201d19473b,11,2,2,2,3714,631,3,0,4,0,4,26,301
0x20274e53b4,11,2,2,3,948,830,4,0,20,0,4,26,302
0x20276c05e2,11,2,2,3,952,92,2,0,10,0,4,26,303
0x20276c0cd2,11,2,2,3,952,202,2,0,4,0,4,26,304
0x203c030b09,11,2,2,0,3606,177,1,0,40,0,4,27,306
0x203c215d40,11,2,2,0,3610,976,0,0,1,0,4,27,307
0x20204f0a8b,11,2,2,2,54,169,3,0,2,0,4,28,308
0x20204f163a,11,2,2,2,54,359,2,0,10,0,4,28,309
0x20206c55f3,11,2,2,2,56,862,3,0,10,0,4,28,310
0x20376e1361,11,2,2,3,3004,308,1,0,1,0,4,29,311
0x20376e1a6e,11,2,2,3,3004,421,6,0,10,0,4,29,312
0x20376e4673,11,2,2,3,3004,614,3,0,20,0,4,29,313
0x201cee4862,11,2,2,0,3692,644,2,0,80,0,4,30,314
0x203ccd12a8,11,2,2,0,3698,301,0,0,8,0,4,30,315
0x203ccd5708,11,2,2,0,3698,881,0,0,8,0,4,30,316
0x203ccd5939,11,2,2,0,3698,919,1,0,1,0,4,30,317
0x203cce5e8b,11,2,2,0,3700,1001,3,0,20,0,4,30,318
0x200dd753bb,11,2,2,2,1766,831,3,0,40,0,4,33,319
0x201b190f99,11,2,2,2,3458,251,1,0,10,0,4,36,320
0x2027fe49c3,11,2,2,0,1020,664,3,0,4,0,4,37,321
0x2027ff095c,11,2,2,0,1022,147,4,0,10,0,4,37,322
0x200676446c,11,2,2,1,812,581,4,0,10,0,4,41,323
0x2016299bd3,11,2,2,2,2827,442,3,ff,bf,0,4,41,324
0x200e225163,11,2,2,0,1804,788,3,0,80,0,4,43,325
0x202e015bb9,11,2,2,0,1810,959,1,0,40,0,4,43,326
0x2002dd0c1b,11,2,2,1,354,195,3,0,4,0,4,43,327
0x2002dd1098,11,2,2,1,354,267,0,0,80,0,4,43,328
0x2002dd171a,11,2,2,1,354,371,2,0,80,0,4,43,329
0x2002de0a88,11,2,2,1,356,169,0,0,2,0,4,43,330
0x2029f44be3,11,2,2,2,1272,700,3,0,1,0,4,44,331
0x2029111729,11,2,2,0,1170,373,1,0,80,0,4,48,332
0x201066db7e,11,2,2,0,2093,951,6,ff,ef,0,4,50,333
0x201b7e4073,11,2,2,2,3500,518,3,0,8,0,4,54,338
0x201b7f064f,11,2,2,2,3502,97,7,0,20,0,4,54,339
0x2004b10fc1,11,2,2,3,586,248,1,0,8,0,4,57,340
0x2018dd44b4,11,2,2,1,3170,590,4,0,80,0,4,59,342
0x2018fd1ad2,11,2,2,1,3178,426,2,0,8,0,4,59,343
0x202644c19b,11,2,2,0,817,539,3,ff,ef,0,5,1,344
0x203dee0fd3,11,2,2,1,3836,250,3,0,40,0,5,1,345
0x203d8154b4,11,2,2,3,3794,846,4,0,4,0,5,5,347
0x203d815718,11,2,2,3,3794,883,0,0,40,0,5,5,348
0x2013cd1487,11,2,2,1,2530,328,7,0,10,0,5,6,349
0x2013ce191a,11,2,2,1,2532,403,2,0,10,0,5,6,350
0x2013ec5cc3,11,2,2,1,2536,968,3,0,10,0,5,6,351
0x2008029da4,11,2,2,0,1029,476,4,ff,df,0,5,8,352
0x201dd51b2b,11,2,2,2,3810,437,3,0,80,0,5,10,353
0x201dd54dba,11,2,2,2,3810,735,2,0,80,0,5,10,354
0x2036d650b8,11,2,2,3,2932,783,0,0,8,0,5,10,355
0x200412148b,11,2,2,1,516,329,3,0,20,0,5,12,356
0x202d1a0a18,11,2,2,2,1684,163,0,0,20,0,5,12,357
0x203cf7474e,11,2,2,3,3710,625,6,0,4,0,5,16,359
0x2013a21bd3,11,2,2,3,2508,442,3,0,80,0,5,18,360
0x2033800094,11,2,2,3,2512,10,4,0,20,0,5,18,361
0x2034e415d1,11,2,2,2,2680,346,1,0,20,0,5,20,362
0x2000891499,11,2,2,0,66,331,1,0,10,0,5,21,363
0x2000891998,11,2,2,0,66,411,0,0,8,0,5,21,364
0x203d454a14,11,2,2,1,3762,674,4,0,40,0,5,22,365
0x2013d48c38,11,2,2,2,2529,199,0,ff,fb,0,5,23,366
0x2023225063,11,2,2,1,412,772,3,0,80,0,5,25,367
0x2003441595,11,2,2,1,416,346,5,0,20,0,5,25,368
0x203f4e5bab,11,2,2,3,4020,957,3,0,40,0,5,26,369
0x203f4f5b89,11,2,2,3,4022,953,1,0,20,0,5,26,370
0x20244d1636,11,2,2,2,562,358,6,0,40,0,5,30,373
0x20244d1e15,11,2,2,2,562,482,5,0,1,0,5,30,374
0x202d0b0e2a,11,2,2,3,1686,229,2,0,8,0,5,31,375
0x202912003b,11,2,2,0,1172,7,3,0,1,0,5,32,377
0x2009ce81aa,11,2,2,1,1253,29,2,ff,fd,0,5,35,378
0x2031bbc5e1,11,2,2,0,2271,604,1,ff,fe,0,5,37,379
0x201308c31b,11,2,2,3,2433,563,3,ff,f7,0,5,39,381
0x203c7757ec,11,2,2,1,3646,893,4,0,4,0,5,40,382
0x202d6e4c7e,11,2,2,3,1724,711,6,0,40,0,5,41,383
0x2037315bf0,11,2,2,0,2970,958,0,0,8,0,5,44,384
0x2017550197,11,2,2,0,2978,26,7,0,1,0,5,44,385
0x2012fd1072,11,2,2,1,2410,262,2,0,2,0,5,45,386
0x2012fd5a52,11,2,2,1,2410,930,2,0,1,0,5,45,387
0x2012ff52ec,11,2,2,1,2414,813,4,0,1,0,5,45,388
0x2008001516,11,2,2,0,1024,338,6,0,20,0,5,47,391
0x202da244dc,11,2,2,3,1756,587,4,0,40,0,5,49,392
0x201e1a4b05,11,2,2,3,3844,688,5,0,80,0,5,52,393
0x200ffe076f,11,2,2,0,2028,117,7,0,20,0,5,52,394
0x20110252ba,11,2,2,1,2180,815,2,0,2,0,5,53,395
0x201409133a,11,2,2,2,2562,311,2,0,80,0,5,54,396
0x20140a1129,11,2,2,2,2564,277,1,0,10,0,5,54,397
0x202f4d518a,11,2,2,3,1970,793,2,0,4,0,5,54,398
0x2000a913c3,11,2,2,0,74,312,3,0,40,0,5,55,399
0x2000ab0a6c,11,2,2,0,78,165,4,0,2,0,5,55,400
0x2000ab4eff,11,2,2,0,78,751,7,0,4,0,5,55,401
0x202089019b,11,2,2,0,82,27,3,0,1,0,5,55,402
0x2020895f29,11,2,2,0,82,1013,1,0,8,0,5,55,403
0x2038114199,11,2,2,1,3090,539,1,0,4,0,5,55,404
0x202a191c14,11,2,2,3,1298,450,4,0,80,0,5,59,405
0x202a1a51a7,11,2,2,3,1300,796,7,0,10,0,5,59,406
0x2025ff40cc,11,2,2,0,766,521,4,0,20,0,6,0,407
0x2006010e9b,11,2,2,0,770,235,3,0,80,0,6,0,408
0x2006011804,11,2,2,0,770,384,4,0,4,0,6,0,409
0x2034e751df,11,2,2,2,2686,795,7,0,10,0,6,1,410
0x20151a0e09,11,2,2,2,2692,225,1,0,4,0,6,1,411
0x2031cd0b09,11,2,2,1,2290,177,1,0,40,0,6,3,412
0x2031cd431a,11,2,2,1,2290,563,2,0,80,0,6,3,413
0x2031ce1b2a,11,2,2,1,2292,437,2,0,2,0,6,3,414
0x2016910c06,11,2,2,3,2882,192,6,0,4,0,6,5,415
0x2016924214,11,2,2,3,2884,546,4,0,8,0,6,5,416
