address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x202ace420c,43,2,2,0,1396,545,4,ff,fb,197,42,31,142
0x2014e68cf8,29,2,2,2,2669,207,0,0,40,200,43,19,143
0x201cf495ef,51,2,2,3,3689,349,7,ff,df,201,34,31,144
0x2038800e9e,35,2,2,2,3152,235,6,ff,7f,202,5,39,145
0x20293354d4,50,2,2,0,1182,842,4,0,8,204,22,19,146
0x20019089a9,42,2,2,2,193,157,1,ff,f7,205,4,20,147
0x201701d485,36,2,2,1,2947,840,5,ff,7f,206,25,6,148
0x2037d65192,29,2,2,2,3060,794,2,0,2,208,58,2,149
0x202dc50f08,30,2,2,3,1778,241,0,ff,fd,211,31,52,150
0x201d0a9ea8,50,2,2,3,3717,493,0,0,40,212,13,10,151
0x201b38d94e,43,2,2,2,3465,913,6,ff,bf,213,47,59,152
0x2011fe58f0,40,2,2,0,2284,910,0,ff,7f,214,11,32,153
0x2033a28ef5,43,2,2,3,2525,238,5,ff,bf,215,9,42,154
0x200d7cd4f4,51,2,2,2,1705,846,4,ff,fb,218,27,56,155
0x20320086b2,47,2,2,0,2321,110,2,ff,ef,218,31,57,156
0x2001200dc8,46,2,2,1,136,217,0,ff,fd,218,41,27,157
0x20015e42a5,45,2,2,2,164,556,5,0,1,218,50,57,158
0x202102c300,23,2,2,1,149,560,0,ff,fe,223,46,4,159
0x2033a28ef5,35,2,2,3,2525,238,5,ff,bf,228,11,34,160
0x2037c4de2b,26,2,2,3,3057,997,3,0,4,228,39,24,161
0x203d6d8efd,30,2,2,3,3771,239,5,ff,bf,228,59,0,162
0x2036a0d966,28,2,2,2,2905,916,6,0,1,229,27,35,163
0x2003d5c6b2,45,2,2,2,483,622,2,0,40,230,22,40,164
0x202c8ac3b9,50,2,2,0,1621,575,1,0,10,230,28,12,165
0x203a640379,48,2,2,0,3384,55,1,0,1,230,56,42,166
0x2037d65192,42,2,2,2,3060,794,2,0,2,231,15,3,167
0x200a9946ad,42,2,2,1,1346,621,5,ff,fd,232,3,4,168
0x202b67c0db,31,2,2,1,1471,523,3,0,20,233,8,51,169
0x203801da96,50,2,2,0,3091,938,6,ff,df,233,59,36,170
0x2016b150ea,30,2,2,3,2890,781,2,ff,fb,234,11,16,171
0x2037d65192,51,2,2,2,3060,794,2,0,2,235,16,44,172
0x202491d595,35,2,2,3,595,858,5,ff,fd,235,19,7,173
0x203b819730,43,2,2,3,3539,374,0,0,4,238,8,25,174
0x202ab2db5e,41,2,2,3,1373,947,6,0,40,238,12,55,175
0x200d2a9066,44,2,2,3,1677,260,6,0,1,240,32,42,176
0x202ded1cfe,35,2,2,1,1786,463,6,0,40,244,2,44,177
0x203203c505,48,2,2,0,2327,592,5,0,8,245,16,40,178
0x202b55411e,43,2,2,0,1458,531,6,0,8,245,25,29,179
0x203e5c96a8,40,2,2,3,3889,365,0,ff,fb,245,44,23,180
0x201291cab2,40,2,2,3,2371,686,2,ff,fe,250,3,48,181
0x201dd70e81,50,2,2,2,3814,232,1,ff,df,252,15,4,182
0x20250819af,49,2,2,3,656,413,7,0,40,254,5,24,183
0x2009bad066,40,2,2,0,1229,772,6,0,10,254,23,2,184
0x20244d1a1e,46,2,2,2,562,419,6,ff,fe,254,43,15,185
0x202e291e56,51,2,2,2,1818,482,6,0,20,254,44,8,186
0x2009a154f9,44,2,2,3,1226,847,1,0,20,256,47,50,187
0x2028d5d48d,49,2,2,3,1139,841,5,0,40,262,20,7,188
0x202abb8ae8,36,2,2,1,1375,173,0,0,4,264,22,59,189
0x2023ab5344,32,2,2,1,478,816,4,0,10,264,32,7,190
0x2016b150ea,43,2,2,3,2890,781,2,ff,fb,264,43,15,191
0x2007011e37,44,2,2,1,898,486,7,0,2,266,19,22,192
0x203e5497a1,48,2,2,1,3889,380,1,0,20,266,29,38,193
0x2038800e9e,37,2,2,2,3152,235,6,ff,7f,268,47,20,194
0x200a9946ad,38,2,2,1,1346,621,5,ff,fd,271,45,10,195
0x201902de8c,29,2,2,1,3205,1001,4,0,4,273,24,57,196
0x201d030781,48,2,2,1,3718,120,1,ff,7f,273,51,33,197
0x201cf495ef,45,2,2,3,3689,349,7,ff,df,274,15,11,198
0x200919c330,32,2,2,2,1155,566,0,ff,fd,274,18,9,199
0x203e3b0f57,51,2,2,3,3870,242,7,ff,fd,274,30,36,200
0x202a44db2b,29,2,2,0,1329,949,3,ff,fe,279,20,19,201
0x202c8ac3b9,28,2,2,0,1621,575,1,0,10,280,27,27,202
0x20127f92c9,51,2,2,3,2351,297,1,ff,fb,283,42,57,203
0x2038325c46,50,2,2,1,3100,960,6,ff,fe,286,40,23,204
0x203e55c128,41,2,2,1,3891,533,0,0,20,291,3,6,205
0x200f55d93a,48,2,2,0,1955,919,2,ff,7f,292,45,3,206
0x2020d64d3e,35,2,2,3,116,727,6,ff,df,295,21,45,207
0x201b38d94e,49,2,2,2,3465,913,6,ff,bf,298,16,43,208
0x20132addf4,27,2,2,3,2445,990,4,ff,fd,298,28,12,209
0x2023ab5344,47,2,2,1,478,816,4,0,10,299,52,24,210
0x2033a28ef5,50,2,2,3,2525,238,5,ff,bf,306,12,30,211
0x20158a5310,42,2,2,1,2756,818,0,ff,df,307,47,10,212
0x20176d45de,44,2,2,3,2986,603,6,ff,df,307,47,33,213
0x2038800e9e,41,2,2,2,3152,235,6,ff,7f,308,11,4,214
0x202ccd9d94,51,2,2,0,1651,474,4,0,1,309,43,54,215
0x2003aac0f6,24,2,2,1,461,526,6,ff,df,311,16,24,216
0x2016e5d563,46,2,2,2,2923,852,3,ff,df,311,57,37,217
0x203e5497a1,39,2,2,1,3889,380,1,0,20,314,35,0,218
0x2005f6195d,41,2,2,2,748,403,5,0,4,317,4,13,219
0x2009bad066,45,2,2,0,1229,772,6,0,10,317,14,21,220
0x2011fe58f0,48,2,2,0,2284,910,0,ff,7f,317,14,51,221
0x2012abd9c3,47,2,2,0,2383,920,3,0,10,317,29,7,222
0x2038800e9e,47,2,2,2,3152,235,6,ff,7f,317,48,24,223
0x2011fe58f0,39,2,2,0,2284,910,0,ff,7f,319,8,45,224
0x201d56599b,32,2,2,0,3748,923,3,ff,bf,319,12,39,225
0x20152917fe,39,2,2,3,2698,383,6,ff,ef,319,18,26,226
0x2031295150,35,2,2,3,2202,786,0,ff,7f,319,37,7,227
0x2034088413,45,2,2,2,2577,66,3,0,8,320,12,10,228
0x20120a88a9,44,2,2,2,2309,141,1,0,40,322,16,54,229
0x2003d5c6b2,23,2,2,2,483,622,2,0,40,322,38,22,230
0x203c7e57d4,48,2,2,3,3644,890,4,0,80,322,46,25,231
0x200a205268,43,2,2,0,1288,805,0,ff,ef,323,19,6,232
0x202ded1cfe,47,2,2,1,1786,463,6,0,40,324,7,48,233
0x2011fe58f0,39,2,2,0,2284,910,0,ff,7f,324,20,57,234
0x2014e68cf8,35,2,2,2,2669,207,0,0,40,324,39,43,235
0x2016b150ea,36,2,2,3,2890,781,2,ff,fb,324,39,52,236
0x2003aac0f6,42,2,2,1,461,526,6,ff,df,329,28,50,237
0x2039e64451,49,2,2,3,3324,578,1,ff,ef,329,39,40,238
0x20112b99c1,48,2,2,3,2191,408,1,0,10,336,18,10,239
0x20355c02a7,32,2,2,2,2736,44,7,0,8,336,35,2,240
0x2036898716,40,2,2,0,2899,114,6,ff,fe,336,50,26,241
0x2002edc067,49,2,2,0,363,516,7,0,40,342,4,5,242
0x20132addf4,48,2,2,3,2445,990,4,ff,fd,343,40,5,243
0x202a889abb,42,2,2,0,1361,431,3,0,40,343,43,50,244
0x202b67c0db,35,2,2,1,1471,523,3,0,20,346,11,47,245
0x201df58dec,48,2,2,2,3819,221,4,0,8,346,23,23,246
0x2026f5cf65,38,2,2,3,891,756,5,ff,bf,347,43,30,247
0x2031295150,31,2,2,3,2202,786,0,ff,7f,350,25,58,248
0x2038800e9e,42,2,2,2,3152,235,6,ff,7f,357,30,2,249
0x2036d61f24,24,2,2,3,2932,500,4,0,2,360,30,23,250
0x202b2a90ff,37,2,2,3,1437,271,7,ff,df,360,46,15,251
0x203290dc8f,27,2,2,3,2385,969,7,0,20,360,59,30,252
0x201e225df0,49,2,2,0,3852,990,0,ff,f7,363,16,53,253
0x200a9946ad,44,2,2,1,1346,621,5,ff,fd,363,59,19,254
0x2011fe58f0,33,2,2,0,2284,910,0,ff,7f,365,0,12,255
0x202491d595,44,2,2,3,595,858,5,ff,fd,369,54,49,256
0x2037d65192,32,2,2,2,3060,794,2,0,2,370,7,36,257
0x200355c786,41,2,2,0,419,632,6,0,2,370,18,19,258
0x200911070f,40,2,2,0,1154,113,7,ff,7f,372,23,1,259
0x203e5c96a8,50,2,2,3,3889,365,0,ff,fb,372,29,33,260
0x2003d5c6b2,50,2,2,2,483,622,2,0,40,373,41,33,261
0x20015e42a5,37,2,2,2,164,556,5,0,1,374,51,37,262
0x2036d61f24,38,2,2,3,2932,500,4,0,2,374,56,34,263
0x20294c4a2d,48,2,2,3,1200,677,5,0,10,377,17,25,264
0x2007089c1b,44,2,2,3,897,451,3,0,1,379,50,30,265
0x2014299fef,44,2,2,2,2571,509,7,ff,fd,380,19,17,266
0x20244d1a1e,37,2,2,2,562,419,6,ff,fe,381,49,33,267
0x2018badc67,46,2,2,1,3149,964,7,ff,f7,382,34,6,268
0x201ca31a67,22,2,2,2,3662,420,7,ff,7f,383,48,1,269
0x203c7e57d4,32,2,2,3,3644,890,4,0,80,383,58,39,270
0x200a9946ad,41,2,2,1,1346,621,5,ff,fd,384,14,10,271
0x20252b5ac5,43,2,2,3,670,936,5,ff,f7,384,14,32,272
0x201ba357c7,48,2,2,3,3534,888,7,0,8,384,44,11,273
0x2009bad066,30,2,2,0,1229,772,6,0,10,384,46,24,274
0x2036a0d966,30,2,2,2,2905,916,6,0,1,384,51,15,275
0x2024ef106e,36,2,2,0,638,261,6,0,40,386,23,8,276
0x200b9a049e,36,2,2,0,1476,75,6,ff,7f,388,56,49,277
0x20177611ea,51,2,2,0,2988,285,2,ff,fb,389,27,59,278
0x202211dcad,26,2,2,1,275,973,5,ff,fd,391,0,38,279
0x202a184623,26,2,2,3,1296,612,3,0,1,391,0,41,280
0x2014299fef,36,2,2,2,2571,509,7,ff,fd,391,6,34,281
0x202ded1cfe,37,2,2,1,1786,463,6,0,40,391,40,20,282
0x2028759e7d,36,2,2,1,1083,487,5,0,8,393,30,41,283
0x2014299fef,30,2,2,2,2571,509,7,ff,fd,396,27,40,284
0x2003825ea6,41,2,2,3,452,1004,6,ff,df,396,33,55,285
0x203a090296,50,2,2,2,3346,42,6,ff,fe,396,54,33,286
0x2014299fef,41,2,2,2,2571,509,7,ff,fd,398,29,8,287
0x201ccd5136,42,2,2,0,3682,790,6,ff,7f,399,22,4,288
0x2037d65192,46,2,2,2,3060,794,2,0,2,401,8,28,289
0x202a030690,33,2,2,0,1302,106,0,ff,7f,401,40,11,290
0x2036d61f24,45,2,2,3,2932,500,4,0,2,403,8,26,291
0x2000991b24,50,2,2,1,66,436,4,ff,fd,403,42,49,292
0x2014299fef,49,2,2,2,2571,509,7,ff,fd,403,47,31,293
0x203c7e57d4,47,2,2,3,3644,890,4,0,80,405,28,6,294
0x203203c505,25,2,2,0,2327,592,5,0,8,405,44,22,295
0x201cfc1968,22,2,2,1,3688,405,0,ff,fe,406,17,48,296
0x20225f4018,44,2,2,3,310,515,0,0,1,408,15,43,297
0x200c5492b1,29,2,2,1,1569,302,1,0,10,408,42,31,298
0x201ede9d05,29,2,2,1,3941,464,5,0,8,411,1,52,299
0x2001200dc8,34,2,2,1,136,217,0,ff,fd,415,2,37,300
0x2016b150ea,49,2,2,3,2890,781,2,ff,fb,415,9,41,301
0x201cf495ef,33,2,2,3,3689,349,7,ff,df,417,55,28,302
0x200919c330,47,2,2,2,1155,566,0,ff,fd,417,57,26,303
0x202c8ac3b9,49,2,2,0,1621,575,1,0,10,424,7,34,304
0x202ded1cfe,46,2,2,1,1786,463,6,0,40,424,40,43,305
0x2003d5c6b2,43,2,2,2,483,622,2,0,40,425,33,8,306
0x2003825ea6,43,2,2,3,452,1004,6,ff,df,427,9,14,307
0x2003cd883a,41,2,2,1,483,135,2,0,40,427,28,4,308
0x202ded1cfe,48,2,2,1,1786,463,6,0,40,427,43,34,309
0x2030098331,40,2,2,2,2067,54,1,0,2,429,56,50,310
0x20237e0e58,42,2,2,2,444,227,0,ff,7f,430,11,34,311
0x203b0a0035,36,2,2,3,3476,6,5,ff,f7,432,20,26,312
0x200911070f,51,2,2,0,1154,113,7,ff,7f,432,56,17,313
0x2034088413,36,2,2,2,2577,66,3,0,8,434,54,9,314
0x201dced50c,48,2,2,1,3813,849,4,0,40,435,19,54,315
0x200a9946ad,33,2,2,1,1346,621,5,ff,fd,436,53,49,316
0x201ede9d05,45,2,2,1,3941,464,5,0,8,439,14,48,317
0x2029329f67,49,2,2,0,1181,500,7,ff,df,441,29,54,318
0x201832def9,21,2,2,1,3085,1007,1,0,20,442,19,17,319
0x20029a561d,32,2,2,1,324,867,5,0,10,443,8,23,320
0x200e011cbe,28,2,2,0,1794,463,6,0,20,444,34,20,321
0x2023ab5344,49,2,2,1,478,816,4,0,10,447,10,56,322
0x202ded1cfe,46,2,2,1,1786,463,6,0,40,448,56,4,323
0x2038325c46,34,2,2,1,3100,960,6,ff,fe,449,27,59,324
0x2003825ea6,44,2,2,3,452,1004,6,ff,df,451,5,32,325
0x202f1a9c03,34,2,2,2,1941,448,3,ff,fb,454,21,3,326
0x2038800e9e,46,2,2,2,3152,235,6,ff,7f,454,22,48,327
0x202bb94171,34,2,2,0,1498,534,1,ff,ef,456,6,41,328
0x2011fe58f0,47,2,2,0,2284,910,0,ff,7f,456,46,59,329
0x2002e54dce,30,2,2,2,362,729,6,0,2,456,59,8,330
0x200e90961b,46,2,2,3,1857,355,3,0,8,459,54,18,331
0x200a9946ad,48,2,2,1,1346,621,5,ff,fd,463,16,18,332
0x200919c330,43,2,2,2,1155,566,0,ff,fd,463,20,21,333
0x20061b1291,25,2,2,3,774,298,1,0,10,463,22,58,334
0x2030280941,46,2,2,2,2072,144,1,ff,df,463,49,39,335
0x2004dc5424,47,2,2,1,608,836,4,ff,fe,466,9,4,336
0x2016b150ea,32,2,2,3,2890,781,2,ff,fb,466,11,49,337
0x2003d5c6b2,48,2,2,2,483,622,2,0,40,467,16,31,338
0x2014e68cf8,42,2,2,2,2669,207,0,0,40,467,34,47,339
0x20331b89ad,43,2,2,2,2455,157,5,0,10,468,56,37,340
0x2014e68cf8,46,2,2,2,2669,207,0,0,40,469,35,31,341
0x2037d65192,51,2,2,2,3060,794,2,0,2,470,43,37,342
0x201699d686,41,2,2,1,2883,872,6,ff,f7,473,25,14,343
0x2001200dc8,43,2,2,1,136,217,0,ff,fd,478,4,8,344
0x201f0ac238,47,2,2,3,3973,551,0,0,10,480,0,9,345
0x2009bad066,27,2,2,0,1229,772,6,0,10,480,21,25,346
0x201291cab2,35,2,2,3,2371,686,2,ff,fe,480,56,1,347
0x2009bad066,44,2,2,0,1229,772,6,0,10,480,57,13,348
0x2003d5c6b2,50,2,2,2,483,622,2,0,40,482,19,55,349
0x20086516c4,46,2,2,0,1066,360,4,ff,7f,487,2,32,350
0x203d03c50f,42,2,2,1,3735,593,7,0,4,489,26,1,351
0x202c8ac3b9,43,2,2,0,1621,575,1,0,10,491,11,47,352
0x200d02de0f,39,2,2,1,1669,993,7,ff,fe,492,13,41,353
0x2019194cbe,47,2,2,2,3202,719,6,0,80,492,19,44,354
0x2016b150ea,50,2,2,3,2890,781,2,ff,fb,493,13,8,355
0x203e55c128,49,2,2,1,3891,533,0,0,20,493,27,18,356
