address,N_of_agg,row_inc,distance,bank,row,col,byteoffset,expected_value,flipped_value,hour,min,sec,hammering
0x2034a058ff,50,2,2,2,2648,911,7,ff,bf,11,40,44,27
0x2002031d9c,46,2,2,0,262,475,4,0,20,11,54,33,28
0x201a0aca18,47,2,2,2,3333,675,0,ff,f7,11,54,48,29
0x203f1008b3,50,2,2,0,3984,142,3,ff,f7,12,0,7,30
0x20377550fc,48,2,2,0,3002,783,4,ff,df,12,24,4,31
0x20177c5a4f,48,2,2,2,2984,929,7,ff,fb,14,6,18,32
0x202e575a85,50,2,2,1,1846,936,5,0,4,14,30,58,33
0x20062bcde5,49,2,2,2,783,732,5,ff,7f,15,34,3,34
0x201774c4f1,48,2,2,0,2985,590,1,ff,fb,16,32,9,35
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,16,56,8,36
0x20177c5a4f,50,2,2,2,2984,929,7,ff,fb,18,24,29,37
0x2014459caf,48,2,2,0,2595,461,7,0,40,19,32,8,38
0x203c28455f,45,2,2,2,3608,595,7,0,2,20,15,32,39
0x2022b850e4,47,2,2,1,344,780,4,0,1,20,35,17,40
0x201a084388,46,2,2,2,3328,569,0,ff,fe,20,49,44,41
0x201e1b47bc,46,2,2,3,3846,639,4,ff,fb,20,49,46,42
0x20127c4e46,48,2,2,3,2344,736,6,0,40,20,59,51,43
0x201800cd1f,40,2,2,0,3073,723,7,0,40,21,32,28,44
0x200cd79f80,46,2,2,3,1639,504,0,0,10,21,52,58,45
0x2004038f90,46,2,2,0,519,250,0,ff,7f,22,17,12,46
0x200403d431,46,2,2,0,519,838,1,ff,f7,22,17,12,47
0x2025834ca9,50,2,2,3,726,717,1,0,1,22,22,51,48
0x2018008d26,50,2,2,0,3073,212,6,ff,bf,22,56,48,49
0x203ed75b85,48,2,2,3,3958,952,5,ff,7f,23,6,18,50
0x2018f402f7,46,2,2,3,3176,46,7,ff,df,23,25,25,51
0x203eb00a6d,48,2,2,3,3928,165,5,0,40,23,40,20,52
0x202533c265,46,2,2,0,671,548,5,0,40,23,54,27,53
0x200c1a96bf,17,2,2,3,1541,367,7,0,40,24,5,49,54
0x2019748940,44,2,2,0,3241,144,0,0,8,24,8,45,55
0x2018dfc295,48,2,2,1,3175,554,5,ff,bf,24,38,39,56
0x2034211ded,49,2,2,0,2586,477,5,0,80,24,38,47,57
0x202d55c827,50,2,2,0,1715,644,7,ff,bf,24,43,48,58
0x2005280377,43,2,2,3,648,54,7,ff,fe,24,52,30,59
0x2028efd1ee,50,2,2,0,1151,797,6,0,20,25,32,28,60
0x20177c5a4f,44,2,2,2,2984,929,7,ff,fb,26,15,19,61
0x2016e49660,48,2,2,2,2921,356,0,ff,bf,26,25,42,62
0x202408c0a4,48,2,2,2,529,524,4,0,4,26,35,26,63
0x200393ca18,50,2,2,2,455,675,0,ff,fe,26,45,31,64
0x2026ec8442,18,2,2,0,889,64,2,ff,fb,26,46,22,65
0x2005280377,44,2,2,3,648,54,7,ff,fe,27,33,13,66
0x202880468a,48,2,2,2,1104,617,2,ff,fe,27,33,50,67
0x202f285cc6,48,2,2,3,1944,968,6,ff,f7,27,33,52,68
0x202cc4449f,22,2,2,2,1648,587,7,ff,ef,27,35,22,69
0x20171213a3,50,2,2,0,2948,316,3,0,1,28,3,16,70
0x201000d336,46,2,2,0,2049,822,6,ff,bf,28,41,30,71
0x203eed0067,44,2,2,0,3962,4,7,ff,7f,28,55,45,72
0x203e08d099,44,2,2,2,3857,779,1,ff,fe,29,0,43,73
0x2020ab5262,50,2,2,0,94,804,2,0,2,29,6,29,74
0x200f57d524,48,2,2,0,1959,852,4,ff,fd,29,20,45,75
0x202e770f41,48,2,2,1,1854,240,1,0,8,29,45,6,76
0x200d0bcf91,44,2,2,3,1671,762,1,0,2,29,49,24,77
0x20274c16b3,50,2,2,3,944,366,3,ff,f7,29,50,25,78
0x2021bb98fd,46,2,2,0,223,399,5,ff,bf,29,59,20,79
0x20338bca98,37,2,2,1,2519,683,0,ff,bf,30,27,11,80
0x203d3302e3,46,2,2,0,3742,44,3,0,40,30,28,29,81
0x202e331b5a,50,2,2,1,1822,435,2,ff,bf,30,29,15,82
0x203c139225,44,2,2,1,3607,292,5,0,20,31,31,28,83
0x203ccc8b16,50,2,2,0,3697,178,6,0,4,31,51,54,84
0x2000d742ae,46,2,2,3,102,557,6,ff,fb,32,30,16,85
0x2000d74b26,46,2,2,3,102,692,6,ff,fd,32,30,16,86
0x2030cc0c08,49,2,2,0,2160,193,0,0,40,33,48,28,87
0x203ccc8b16,34,2,2,0,3697,178,6,0,4,34,20,17,88
0x2019fd9d54,50,2,2,0,3307,466,4,0,8,37,37,15,89
0x2028929d2d,51,2,2,3,1109,469,5,ff,fd,38,31,4,90
0x20177c5a4f,46,2,2,2,2984,929,7,ff,fb,38,54,30,91
0x202d7d597d,43,2,2,2,1722,919,5,ff,fe,39,18,20,92
0x2016e49660,44,2,2,2,2921,356,0,ff,bf,39,33,4,93
0x203e088996,46,2,2,2,3857,154,6,0,40,40,2,34,94
0x202b671ee8,48,2,2,1,1470,493,0,0,40,40,12,36,95
0x20062b96ea,45,2,2,2,783,365,2,0,8,40,17,2,96
0x203b449d85,50,2,2,1,3505,472,5,ff,fe,41,6,28,97
0x203f1008b3,48,2,2,0,3984,142,3,ff,f7,41,15,48,98
0x2005bbc5e5,46,2,2,0,719,604,5,0,80,41,25,10,99
0x202e674acb,51,2,2,0,1854,681,3,0,10,42,9,50,100
0x200e8b022c,28,2,2,0,1862,37,4,0,40,42,11,27,101
0x203de44e4d,24,2,2,3,3832,737,5,ff,7f,42,40,19,102
0x201110400c,47,2,2,0,2176,513,4,0,4,42,52,54,103
0x201000d336,50,2,2,0,2049,822,6,ff,bf,43,32,21,104
0x2015c7cf08,48,2,2,3,2791,753,0,ff,fb,44,54,49,105
0x202b54d137,50,2,2,0,1457,790,7,ff,ef,44,55,2,106
0x201cc79f37,50,2,2,2,3687,502,7,ff,7f,45,9,45,107
0x203d3302e3,48,2,2,0,3742,44,3,0,40,45,48,14,108
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,46,36,32,109
0x202d3184cd,44,2,2,0,1691,73,5,ff,ef,47,49,12,110
0x2026451911,51,2,2,0,818,402,1,ff,fe,48,29,16,111
0x200c931c85,43,2,2,3,1606,456,5,ff,fb,49,2,8,112
0x203498c03f,48,2,2,1,2641,519,7,0,80,49,7,43,113
0x2001c7128c,46,2,2,3,230,297,4,0,1,49,31,49,114
0x201bc75ba4,15,2,2,3,3558,956,4,0,20,49,52,37,115
0x2025808637,44,2,2,3,721,102,7,0,2,50,5,31,116
0x200d775771,50,2,2,0,1710,886,1,ff,fb,51,9,37,117
0x20364487bd,50,2,2,0,2865,127,5,ff,bf,51,19,21,118
0x200d0bcf91,48,2,2,3,1671,762,1,0,2,51,24,1,119
0x2021bb98fd,48,2,2,0,223,399,5,ff,bf,51,53,4,120
0x202de414f6,48,2,2,3,1784,334,6,0,8,52,36,58,121
0x2005280377,49,2,2,3,648,54,7,ff,fe,53,6,19,122
0x2005f5cce0,47,2,2,2,747,716,0,0,20,53,10,47,123
0x202d9bdca6,46,2,2,0,1751,972,6,ff,fb,53,15,24,124
0x2005280377,46,2,2,3,648,54,7,ff,fe,53,30,6,125
0x2012b8555e,50,2,2,1,2376,851,6,ff,bf,53,30,42,126
0x2032c5c0a4,48,2,2,2,2419,524,4,ff,fe,53,40,7,127
0x201d2004dc,50,2,2,1,3720,75,4,ff,fd,54,4,46,128
0x203d440438,50,2,2,1,3760,71,0,ff,df,54,4,46,129
0x2022b850e4,48,2,2,1,344,780,4,0,1,54,33,37,130
0x2003b3df46,48,2,2,2,463,1008,6,ff,7f,54,38,30,131
0x202b7c56ff,9,2,2,2,1464,879,7,0,40,54,58,42,132
0x2024a9d046,44,2,2,0,603,768,6,ff,fd,55,2,3,133
0x2016c4ceb4,50,2,2,2,2913,750,4,0,80,55,12,52,134
0x2005280377,50,2,2,3,648,54,7,ff,fe,55,12,54,135
0x200d239d6f,48,2,2,1,1679,469,7,ff,7f,55,22,12,136
0x200a67c65e,46,2,2,0,1327,611,6,ff,f7,55,55,55,137
0x202d03daba,46,2,2,1,1687,943,2,0,4,56,5,41,138
0x203f2bca47,44,2,2,3,3999,672,7,0,20,56,10,17,139
0x20156e92cc,48,2,2,3,2733,297,4,0,1,56,25,34,140
0x2035a086e9,48,2,2,3,2777,109,1,0,40,56,25,34,141
0x2018008d26,44,2,2,0,3073,212,6,ff,bf,56,39,21,142
0x2031338bf6,46,2,2,0,2207,190,6,ff,fe,57,18,35,143
0x201ecf0d3c,19,2,2,0,3942,215,4,0,4,58,23,30,144
0x2027d4dc25,50,2,2,2,1009,964,5,ff,f7,59,20,59,145
0x2000a0c8c3,50,2,2,2,73,648,3,0,10,59,50,11,146
0x200e191921,48,2,2,3,1794,404,1,ff,fe,60,28,48,147
0x200cd79f80,50,2,2,3,1639,504,0,0,10,60,29,10,148
0x2002104b28,51,2,2,1,256,693,0,ff,fe,61,13,1,149
0x2014109994,46,2,2,1,2561,410,4,0,4,62,30,0,150
0x2018008d26,50,2,2,0,3073,212,6,ff,bf,63,24,10,151
0x2005280377,51,2,2,3,648,54,7,ff,fe,64,52,2,152
0x200d775771,50,2,2,0,1710,886,1,ff,fb,64,56,34,153
0x202f4c91a7,49,2,2,3,1969,284,7,ff,7f,65,1,25,154
0x202de414f6,48,2,2,3,1784,334,6,0,8,65,40,10,155
0x2035334bf1,50,2,2,0,2718,702,1,ff,7f,66,38,44,156
0x2005f5cce0,51,2,2,2,747,716,0,0,20,66,58,28,157
0x201d459802,44,2,2,1,3747,384,2,0,10,67,11,51,158
0x2009cc8e9c,46,2,2,1,1249,235,4,0,10,68,0,48,159
0x201818c5ab,46,2,2,3,3073,605,3,0,1,68,15,30,160
0x202fe4dadb,35,2,2,3,2041,939,3,0,80,68,18,44,161
0x201c204cf7,50,2,2,0,3592,718,7,0,80,69,9,34,162
0x203c034a34,50,2,2,0,3606,678,4,0,2,69,9,34,163
0x2003b85a7d,48,2,2,0,456,935,5,0,40,70,27,4,164
0x2004109d9d,45,2,2,1,513,475,5,0,20,70,55,48,165
0x2035a086e9,46,2,2,3,2777,109,1,0,40,71,34,58,166
0x20189bde8d,44,2,2,1,3143,1001,5,0,40,71,39,25,167
0x203c90c7a4,50,2,2,3,3665,636,4,ff,fd,71,50,15,168
0x203c90db2e,50,2,2,3,3665,949,6,ff,f7,71,50,15,169
0x200ca3d3c6,46,2,2,2,1615,824,6,0,4,72,38,12,170
0x202b54d137,50,2,2,0,1457,790,7,ff,ef,72,53,23,171
0x200810d5be,50,2,2,1,1025,863,6,ff,f7,72,53,25,172
0x202de414f6,50,2,2,3,1784,334,6,0,8,73,8,7,173
0x203c679077,44,2,2,0,3647,262,7,0,10,73,21,34,174
0x203ccc8b16,44,2,2,0,3697,178,6,0,4,73,21,34,175
0x2025809b2e,46,2,2,3,721,437,6,ff,fe,73,51,12,176
0x202133dd7d,48,2,2,0,159,983,5,ff,df,73,51,24,177
0x2003b3df46,48,2,2,2,463,1008,6,ff,7f,74,30,25,178
0x20041a829a,48,2,2,3,517,43,2,ff,f7,74,30,27,179
0x20194ccea7,48,2,2,3,3233,748,7,ff,bf,75,53,9,180
0x203ed75b85,50,2,2,3,3958,952,5,ff,7f,77,1,37,181
0x20202a1ac9,17,2,2,2,28,425,1,ff,ef,77,46,9,182
0x201500d0bf,50,2,2,1,2689,783,7,0,80,78,24,12,183
0x2031b3175a,50,2,2,2,2270,371,2,ff,fb,78,38,52,184
0x2031f44ef5,50,2,2,2,2296,750,5,ff,ef,78,38,52,185
0x201038d553,48,2,2,3,2057,850,3,0,1,79,41,48,186
0x201bf414f6,44,2,2,2,3560,334,6,ff,7f,80,0,34,187
0x203bd7170c,44,2,2,2,3574,369,4,ff,fd,80,0,34,188
0x2027a0476f,41,2,2,3,984,629,7,0,8,80,9,53,189
0x203f2bca47,48,2,2,3,3999,672,7,0,20,81,28,47,190
0x20147e02f5,46,2,2,3,2604,46,5,ff,fd,81,47,54,191
0x20347c4b7e,46,2,2,3,2616,695,6,ff,fd,81,47,54,192
0x2037fc90e7,50,2,2,0,3065,268,7,ff,df,82,32,17,193
0x2018008d26,34,2,2,0,3073,212,6,ff,bf,82,34,44,194
0x2013381d56,50,2,2,2,2440,466,6,0,1,83,40,27,195
0x203e6fc7df,50,2,2,2,3903,635,7,0,10,83,45,20,196
0x2035334bf1,50,2,2,0,2718,702,1,ff,7f,84,24,11,197
0x200adccb95,50,2,2,1,1377,698,5,0,20,84,24,14,198
0x200afc85e8,50,2,2,1,1385,93,0,0,40,84,24,14,199
0x202ab8cb51,44,2,2,1,1369,690,1,0,10,84,28,4,200
0x203ccc8b16,44,2,2,0,3697,178,6,0,4,84,47,31,201
0x2016e49660,44,2,2,2,2921,356,0,ff,bf,85,16,47,202
0x200357832c,44,2,2,0,423,53,4,ff,df,86,0,28,203
0x20195e9eae,48,2,2,2,3237,493,6,0,8,86,6,6,204
0x20394796b1,49,2,2,1,3255,366,1,0,40,86,6,13,205
0x203947de16,49,2,2,1,3255,994,6,0,4,86,6,13,206
0x203565086e,49,2,2,1,2746,133,6,ff,bf,86,50,1,207
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,87,38,7,208
0x200a7f90cb,48,2,2,3,1327,265,3,ff,fe,88,36,57,209
0x203ccc8b16,46,2,2,0,3697,178,6,0,4,88,51,4,210
0x20292394c7,46,2,2,1,1183,328,7,ff,7f,88,56,0,211
0x202688cf37,48,2,2,0,849,758,7,ff,df,89,35,13,212
0x2038138793,45,2,2,1,3095,122,3,0,2,90,13,40,213
0x202e770f41,50,2,2,1,1854,240,1,0,8,90,24,14,214
0x202408c0a4,50,2,2,2,529,524,4,0,4,90,34,0,215
0x20110b1d8e,51,2,2,3,2182,473,6,0,1,90,39,7,216
0x2034a058ff,44,2,2,2,2648,911,7,ff,bf,91,50,52,217
0x201aef1ddb,46,2,2,0,3438,475,3,ff,fb,91,51,6,218
0x2010f7d9f7,50,2,2,3,2159,926,7,ff,bf,92,21,6,219
0x201b80d910,45,2,2,3,3521,914,0,0,8,92,29,59,220
0x201198c185,50,2,2,0,2241,536,5,0,1,92,30,42,221
0x201f2818e5,48,2,2,3,3976,396,5,0,1,93,4,32,222
0x2012b8555e,46,2,2,1,2376,851,6,ff,bf,93,47,54,223
0x20195e9eae,49,2,2,2,3237,493,6,0,8,94,7,56,224
0x2013888f9e,46,2,2,1,2497,251,6,0,8,94,56,0,225
0x2037fc90e7,45,2,2,0,3065,268,7,ff,df,95,0,41,226
0x2018008d26,45,2,2,0,3073,212,6,ff,bf,95,0,41,227
0x203a5485ae,48,2,2,1,3377,93,6,0,1,95,15,47,228
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,95,25,8,229
0x2027ec037c,28,2,2,1,1016,55,4,ff,ef,95,56,50,230
0x200d775771,48,2,2,0,1710,886,1,ff,fb,96,14,8,231
0x20160b9637,48,2,2,2,2823,358,7,ff,ef,96,38,35,232
0x2006a3c34b,51,2,2,2,847,561,3,0,2,97,18,0,233
0x2033d68f34,46,2,2,2,2549,246,4,ff,df,97,26,51,234
0x2010ee15cd,48,2,2,0,2156,345,5,ff,fe,97,36,50,235
0x201445cdbc,50,2,2,0,2595,735,4,0,10,98,30,43,236
0x202b93572c,48,2,2,2,1494,885,4,0,40,99,28,50,237
0x200c0b1bb7,48,2,2,2,1542,446,7,0,10,101,6,8,238
0x2035a00bf6,50,2,2,3,2776,190,6,0,1,101,6,32,239
0x2018008d26,43,2,2,0,3073,212,6,ff,bf,101,10,5,240
0x201cd593b1,43,2,2,3,3683,318,1,0,1,101,19,57,241
0x2025fdd96e,46,2,2,0,763,917,6,0,2,103,36,33,242
0x20347c4b7e,46,2,2,3,2616,695,6,ff,fd,103,36,40,243
0x2018008d26,44,2,2,0,3073,212,6,ff,bf,103,50,48,244
0x20054491af,45,2,2,1,673,285,7,ff,ef,104,10,28,245
0x20056491c1,45,2,2,1,681,280,1,ff,f7,104,10,28,246
0x20004cc0ad,46,2,2,2,33,525,5,ff,fb,104,44,45,247
0x20177c5a4f,48,2,2,2,2984,929,7,ff,fb,104,54,49,248
0x200393ca18,50,2,2,2,455,675,0,ff,fe,105,29,12,249
0x2003b3df46,50,2,2,2,463,1008,6,ff,7f,105,29,12,250
0x2032c5c0a4,46,2,2,2,2419,524,4,ff,fe,105,33,22,251
0x200ad7c634,46,2,2,3,1383,614,4,ff,7f,105,33,24,252
0x2032028925,50,2,2,0,2325,148,5,ff,ef,106,32,21,253
0x200393ca18,50,2,2,2,455,675,0,ff,fe,106,32,27,254
0x2005280377,50,2,2,3,648,54,7,ff,fe,106,37,23,255
0x2018008d26,50,2,2,0,3073,212,6,ff,bf,106,46,58,256
0x2029f748d0,44,2,2,2,1278,650,0,0,8,107,10,21,257
0x200877846e,50,2,2,1,1071,69,6,ff,fe,107,30,45,258
0x203a5c03a1,50,2,2,3,3376,60,1,ff,fb,107,40,33,259
0x2032cc0739,50,2,2,0,2416,119,1,0,10,107,45,18,260
0x2032cc4f20,50,2,2,0,2416,756,0,0,10,107,45,18,261
0x20131046bb,50,2,2,0,2432,623,3,0,8,107,45,19,262
0x2018dc9781,50,2,2,1,3169,376,1,ff,fb,108,33,58,263
0x201c881023,46,2,2,0,3648,260,3,ff,fb,109,2,27,264
0x2029ed8ce7,47,2,2,1,1275,204,7,0,40,110,5,53,265
0x2016dcc23f,46,2,2,1,2913,551,7,ff,bf,110,15,27,266
0x200132da7d,51,2,2,0,141,935,5,0,20,111,0,5,267
0x200b08d6bf,45,2,2,3,1409,879,7,ff,df,111,33,14,268
0x203efc484e,48,2,2,1,3960,641,6,0,80,111,48,16,269
0x2010080523,46,2,2,2,2048,84,3,ff,fb,113,20,23,270
0x20117c5a7f,46,2,2,2,2216,935,7,0,80,114,33,19,271
0x200d775771,46,2,2,0,1710,886,1,ff,fb,114,47,48,272
0x2027034a25,27,2,2,1,918,676,5,ff,ef,117,50,15,273
0x2015c7cf08,36,2,2,3,2791,753,0,ff,fb,118,20,32,274
0x203d3302e3,50,2,2,0,3742,44,3,0,40,118,37,13,275
0x201cff8c77,50,2,2,1,3695,198,7,0,40,118,42,9,276
0x20046410f4,47,2,2,0,552,270,4,0,4,119,35,4,277
0x2005bbc5e5,46,2,2,0,719,604,5,0,80,121,7,19,278
0x200528c44b,50,2,2,3,649,577,3,ff,f7,121,17,52,279
0x2018008d26,44,2,2,0,3073,212,6,ff,bf,121,41,2,280
0x202b988817,50,2,2,0,1489,130,7,0,40,121,46,55,281
0x2034330c7a,50,2,2,1,2590,199,2,ff,7f,121,46,58,282
0x203e3393f6,44,2,2,1,3871,318,6,ff,fb,122,39,26,283
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,122,54,19,284
0x202c5c1703,47,2,2,3,1584,368,3,ff,f7,123,4,20,285
0x2029c7d43d,49,2,2,3,1271,839,5,0,4,124,7,53,286
0x201f2818e5,50,2,2,3,3976,396,5,0,1,124,37,14,287
0x2016009f25,48,2,2,0,2817,500,5,ff,fb,124,41,36,288
0x203565086e,50,2,2,1,2746,133,6,ff,bf,124,51,45,289
0x20171213a3,17,2,2,0,2948,316,3,0,1,125,21,46,290
0x2018008d26,40,2,2,0,3073,212,6,ff,bf,125,24,8,291
0x2009e4c7db,48,2,2,3,1257,635,3,ff,f7,126,43,23,292
0x203d454b3a,50,2,2,1,3762,695,2,ff,df,126,48,32,293
0x202bdec79c,46,2,2,0,1525,635,4,0,80,127,7,16,294
0x202bff9adf,46,2,2,0,1535,427,7,0,10,127,7,16,295
0x200c00d225,46,2,2,0,1537,804,5,0,20,127,7,16,296
0x2011dc0a0a,50,2,2,0,2272,161,2,0,20,127,22,32,297
0x202a1a5493,50,2,2,3,1300,842,3,0,10,127,37,17,298
0x2038ab9866,44,2,2,0,3167,388,6,ff,bf,127,45,50,299
0x201f2818e5,48,2,2,3,3976,396,5,0,1,127,46,37,300
0x200a1b8ea7,45,2,2,3,1287,236,7,0,40,128,15,19,301
0x2010fc4c7c,44,2,2,1,2152,711,4,0,20,128,58,51,302
0x202b671ee8,46,2,2,1,1470,493,0,0,40,129,4,1,303
0x202a659e7f,50,2,2,0,1339,487,7,0,40,130,12,46,304
0x202589860a,50,2,2,1,723,97,2,0,80,130,12,48,305
0x20306cc651,44,2,2,2,2105,610,1,ff,f7,131,0,30,306
0x201083d521,44,2,2,2,2119,852,1,ff,7f,131,0,30,307
0x2018008d26,44,2,2,0,3073,212,6,ff,bf,131,39,19,308
0x202de414f6,46,2,2,3,1784,334,6,0,8,132,8,55,309
0x201dcf5dae,46,2,2,1,3814,989,6,0,8,132,47,47,310
0x2030e484c3,46,2,2,2,2169,72,3,ff,fd,135,4,3,311
0x2012b8555e,44,2,2,1,2376,851,6,ff,bf,135,13,26,312
0x203ccc8b16,50,2,2,0,3697,178,6,0,4,135,19,13,313
0x2005280377,48,2,2,3,648,54,7,ff,fe,136,41,44,314
0x201709c6bc,50,2,2,3,2947,623,4,ff,7f,136,51,49,315
0x202330c1dc,46,2,2,0,409,539,4,ff,bf,137,44,34,316
0x20289014bb,46,2,2,3,1104,335,3,0,8,139,46,18,317
0x202d64dd72,48,2,2,1,1721,982,2,ff,fd,139,46,34,318
0x201b6c957b,48,2,2,3,3497,343,3,0,2,140,1,13,319
0x200c2a4cf4,50,2,2,2,1548,718,4,ff,fd,140,1,32,320
0x2014df8901,19,2,2,1,2663,144,1,ff,bf,140,12,12,321
0x203a571586,50,2,2,1,3382,344,6,ff,bf,140,16,6,322
0x201955c61b,48,2,2,0,3235,611,3,ff,fe,140,25,27,323
0x2012b8555e,48,2,2,1,2376,851,6,ff,bf,141,43,18,324
0x2018008d26,46,2,2,0,3073,212,6,ff,bf,142,26,45,325
0x2005df1a36,50,2,2,0,742,422,6,ff,fe,142,56,37,326
0x20154689b5,50,2,2,1,2725,158,5,0,1,142,56,40,327
0x2009c795b1,48,2,2,3,1255,350,1,0,2,143,25,34,328
0x200d775771,50,2,2,0,1710,886,1,ff,fb,144,38,48,329
0x2008f792f5,51,2,2,3,1135,302,5,0,4,144,43,58,330
0x2016e49660,46,2,2,2,2921,356,0,ff,bf,145,31,42,331
0x2006a890df,50,2,2,0,841,267,7,ff,fb,145,56,35,332
0x202b671ee8,48,2,2,1,1470,493,0,0,40,146,30,22,333
0x2014df8901,50,2,2,1,2663,144,1,ff,bf,146,55,2,334
0x202e44cabf,50,2,2,0,1841,687,7,0,40,149,6,22,335
0x202688cf37,50,2,2,0,849,758,7,ff,df,149,35,34,336
0x202ba95955,50,2,2,1,1498,914,5,ff,fd,149,40,30,337
0x2014fe9f6a,46,2,2,1,2669,501,2,ff,f7,150,52,45,338
0x20326ddf43,50,2,2,2,2363,1008,3,0,80,152,6,26,339
0x20177c5a4f,46,2,2,2,2984,929,7,ff,fb,152,10,36,340
0x200466c44e,48,2,2,0,557,577,6,0,2,152,25,27,341
0x203f2bca47,46,2,2,3,3999,672,7,0,20,153,9,0,342
0x20073b5c78,46,2,2,2,910,967,0,0,40,154,17,5,343
0x2029f418ef,46,2,2,2,1272,397,7,ff,bf,155,25,13,344
0x2029b00b54,45,2,2,2,1240,178,4,ff,df,155,29,54,345
0x202d38c860,46,2,2,2,1689,644,0,ff,f7,155,34,57,346
0x2002b949fe,48,2,2,1,330,671,6,0,10,155,54,42,347
0x201882d0b5,45,2,2,2,3141,782,5,0,8,156,3,59,348
0x2025808106,46,2,2,3,721,16,6,ff,7f,156,13,55,349
0x2005c4c89f,46,2,2,3,737,651,7,ff,df,156,13,55,350
0x203893580e,44,2,2,3,3158,897,6,0,4,156,18,27,351
0x200b900e30,50,2,2,2,1472,230,0,0,2,156,58,21,352
0x202b54d137,48,2,2,0,1457,790,7,ff,ef,157,17,23,353
0x2023df9f18,46,2,2,0,503,499,0,ff,fe,157,36,31,354
0x202403ce30,46,2,2,0,535,742,0,ff,fd,157,36,31,355
0x201ecf0d3c,46,2,2,0,3942,215,4,0,4,158,0,48,356
0x2005280377,50,2,2,3,648,54,7,ff,fe,158,6,30,357
0x2004d49986,44,2,2,3,609,408,6,0,80,158,34,37,358
0x2003ffd2f2,46,2,2,0,495,814,2,0,20,160,7,17,359
0x202b93572c,50,2,2,2,1494,885,4,0,40,160,22,37,360
0x202de414f6,44,2,2,3,1784,334,6,0,8,161,0,35,361
0x2005280377,48,2,2,3,648,54,7,ff,fe,161,35,17,362
0x202e674acb,51,2,2,0,1854,681,3,0,10,161,40,34,363
0x20334d8f12,34,2,2,3,2483,242,2,0,2,161,47,49,364
0x203628454c,51,2,2,2,2840,593,4,ff,fd,162,9,51,365
0x20333052c9,31,2,2,0,2456,809,1,ff,ef,162,16,31,366
0x20009bd2b7,44,2,2,1,71,814,7,ff,bf,162,23,11,367
0x2032c5c0a4,44,2,2,2,2419,524,4,ff,fe,162,23,14,368
0x203747cb2d,46,2,2,1,2999,693,5,ff,fb,162,42,58,369
0x2033d70a3d,50,2,2,2,2550,167,5,0,10,163,3,10,370
0x202f7d1bdd,48,2,2,2,1978,443,5,0,20,163,27,8,371
0x2036a81674,48,2,2,0,2904,358,4,0,4,164,1,7,372
0x2014df8901,7,2,2,1,2663,144,1,ff,bf,164,1,53,373
0x203d13443d,46,2,2,0,3734,583,5,ff,bf,164,10,31,374
0x2012b8555e,26,2,2,1,2376,851,6,ff,bf,164,37,6,375
0x202faa50f7,46,2,2,1,2012,782,7,ff,f7,165,8,56,376
0x2027ec037c,35,2,2,1,1016,55,4,ff,ef,165,12,11,377
0x202f901022,48,2,2,2,2000,260,2,0,1,165,19,2,378
0x203090cd04,46,2,2,3,2129,720,4,ff,fd,165,23,35,379
